,author,date,genre,gutenberg_id,source,title,viaf_author_uri,dictcom_gl,oed_gl
344,"Hill, Grace Livingston",1920,fic,30006,gutenberg,Cloudy Jewel,,1.7359220709901255,0.9252457707470433
299,"Cobb, Irvin S. (Irvin Shrewsbury)",1920,fic,22530,gutenberg,From Place to Place,,1.8131035148706065,1.0028417951828106
257,"Ayres, Ruby M. (Ruby Mildred)",1920,fic,42085,gutenberg,A Bachelor Husband,,1.9688520853908684,0.8594982078853046
790,"Bailey, Arthur Scott,",1920,teamblack | random,nyp.33433082524822,genrescorpus,The tale of Grumpy Weasel,,1.9851537645811241,0.9219858156028369
802,"Hewlett, Maurice,",1920,teamred | random,mdp.39015031235545,genrescorpus,The light heart,,2.389326334208224,1.139530516431925
805,"Traprock, Walter E.",1921,chirandom | teamred,4625,genrescorpus,The cruise of the Kawa : ,,1.016072676450035,0.6163785259326661
246,"Adams, Samuel Hopkins",1921,fic,15431,gutenberg,Success: A Novel,,1.105857911800812,0.6205234652733043
376,"Rinehart, Mary Roberts",1921,fic,1960,gutenberg,Sight Unseen,,1.173388328750382,0.6770048189793649
808,"Burroughs, Edgar Rice,",1921,teamblack | chiscifi,4528,genrescorpus,The mucker,,1.1892219194671512,0.6618547681539807
235,"Abbott, Eleanor Hallowell",1921,fic,43025,gutenberg,Rainy Week,,1.2023366285787649,0.6542117647058824
268,"Bassett, Sara Ware",1921,fic,18902,gutenberg,Flood Tide,,1.2131568059577988,0.6700479527849502
804,"Rice, Alice Caldwell Hega",1921,teamred | random,nyp.33433076047608,genrescorpus,Quin,,1.2615726703052355,0.7113327100862159
355,"Ingram, Eleanor M. (Eleanor Marie)",1921,fic,23738,gutenberg,The Thing from the Lake,,1.2710927989512126,0.7474208210085852
291,"Cabell, James Branch",1921,fic,11639,gutenberg,Figures of Earth: A Comedy of Appearances,,1.316883116883117,0.7395710289089213
807,"Seaman, Augusta Huiell,",1921,teamred | locdetmyst | juvenile | drop,mdp.39076002194368,genrescorpus,The dragon's secret,,1.3497149899861347,0.8498430634023855
809,AnonymousGhost3,1921,teamred | locghost | stew,nyp.33433075732655,genrescorpus,Humorous ghost stories,,1.3722039964211155,0.7825270347182698
810,"Sackville-West, V.",1921,teamred | random,mdp.39015002753815,genrescorpus,The dragon in shallow wat,,1.4224176815516463,0.7206972708629121
350,"Hurst, Fannie",1921,fic,9858,gutenberg,Star-Dust: A Story of an American Girl,,1.451967561095085,0.8200757575757576
812,"Bennett, John,",1921,teamred | chifantasy,4514,genrescorpus,Madame Margot,,1.511963696369637,0.8001720183486238
811,"Putnam, Nina Wilcox,",1921,chirandom | teamred,4605,genrescorpus,West Broadway,,1.556035536718559,0.9937006829785823
813,"Sawyer, Ruth,",1921,chirandom | teamred,4611,genrescorpus,The silver sixpence,,1.5602752728998577,0.9454098808115731
319,"Fisher, Dorothy Canfield",1921,fic,14957,gutenberg,The Brimming Cup,,1.6039871769184533,0.8271381519418003
382,"Tarkington, Booth",1921,fic,980,gutenberg,Alice Adams,,1.6171475804027653,0.8048334349537165
148,"Nathan, Robert,",1921,chirandom | teamred,4599,genrescorpus,Autumn,,1.6975168683585107,0.8776283349034857
806,"Byrne, Donn,",1921,chirandom | chifantasy | teamblack,4529,genrescorpus,Messer Marco Polo,,1.9786422578184593,1.0997998284243637
149,"Nathan, Robert,",1921,chirandom | teamred,4599,genrescorpus,Autumn,,2.2172475961538463,0.8774448232549794
832,"Traprock, Walter E.",1922,chirandom | teamblack,4748,genrescorpus,My northern exposure,,0.9972960793150067,0.6540614504291579
822,"Dougherty, Harry V.",1922,teamred | locdetmyst,nyp.33433074968417,genrescorpus,Well-- who killed him?,,1.0514271653543308,0.644173049058166
274,"Beach, Rex",1922,fic,6425,gutenberg,Flowing Gold,,1.110949804232106,0.6740668455720907
818,"Masters, Edgar Lee,",1922,chirandom | teamred,4708,genrescorpus,Children of the market pl,,1.134154149224329,0.683818266032254
828,"Kyne, Peter B.",1922,chirandom | teamred,4698,genrescorpus,Cappy Ricks retires,,1.1456373824294577,0.7005706354102406
825,"Paine, Ralph Delahaye,",1922,chirandom | teamred | juvenile | drop,4720,genrescorpus,Blackbeard: buccaneer,,1.1696247669989464,0.694000118927276
322,"Fitzgerald, F. Scott (Francis Scott)",1922,fic,9830,gutenberg,The Beautiful and Damned,,1.1827672789744945,0.61960165012247
819,"French, Joseph Lewis,",1922,teamblack | locdetmyst | locghost | stew,uc2.ark+=13960=t93776z9n,genrescorpus,Masterpieces of mystery,,1.1832884097035041,0.7011658825935774
834,"French, Joseph Lewis,",1922,teamblack | locdetmyst | locghost,uc2.ark+=13960=t70v8bj6k,genrescorpus,Masterpieces of mystery,,1.1862893867714006,0.7306101719509541
815,"Hamilton, Cicely,",1922,teamred | femscifi | anatscifi,dul1.ark+=13960=t16m3xm4f,genrescorpus,Theodore savage,,1.193478899441888,0.6720908811789991
271,"Bassett, Sara Ware",1922,fic,23292,gutenberg,Ted and the Telephone,,1.2081933456161267,0.6975313914751858
833,"French, Joseph Lewis,",1922,teamblack | locdetmyst | locghost,uc2.ark+=13960=t9c53g45j,genrescorpus,Masterpieces of mystery,,1.224060600019934,0.7226475279106858
336,"Glasgow, Ellen Anderson Gholson",1922,fic,15603,gutenberg,One Man in His Time,,1.2247273106831584,0.7201188135380496
814,"Lewis, Sinclair,",1922,teamred | random,uc1.32106002123104,genrescorpus,Babbitt,,1.2988664922808637,0.7631629701060753
826,"Burroughs, Edgar Rice,",1922,teamblack | chiscifi | stew,4655,genrescorpus,The chessmen of Mars,,1.3069939475453933,0.7672779338069277
817,"Munford, George Frederick",1922,teamblack | locghost | stew,njp.32101067301786,genrescorpus,Ghosts and legends of Sou,,1.3370508054522925,0.736303001429252
821,"Forrest, Michael D",1922,teamred | random,uc1.31822033251729,genrescorpus,Father Justin,,1.34081715210356,0.8095078674255105
383,"Tarkington, Booth",1922,fic,18259,gutenberg,Gentle Julia,,1.3644874395381494,0.6873025900189513
830,"Jewell, Edward Alden,",1922,teamblack | random,nyp.33433076072051,genrescorpus,The moth decides,,1.3824055561401662,0.7211988524837687
835,"French, Joseph Lewis,",1922,teamblack | locdetmyst | locghost,uc2.ark+=13960=t23b5ww6x,genrescorpus,Masterpieces of mystery,,1.4088501434561906,0.8236360497237569
831,"Emerson, Alice B.",1922,teamred | locdetmyst | juvenile | drop,mdp.39015085351131,genrescorpus,Ruth Fielding on the St. ,,1.4273661604540573,0.6714824120603015
239,"Abbott, Jane",1922,fic,19057,gutenberg,Red-Robin,,1.4553949365066687,0.7839719181342218
823,"Wells, Carolyn,",1922,teamred | det100,nyp.33433076073893,genrescorpus,The vanishing of Betty Va,,1.4644351464435146,0.8959829532002209
302,"Cobb, Irvin S. (Irvin Shrewsbury)",1922,fic,36365,gutenberg,"J. Poindexter, Colored",,1.4760246450575945,0.9438279373069443
313,"Ferber, Edna",1922,fic,20419,gutenberg,Gigolo,,1.5160885109672433,0.8081666782802592
816,"Marquand, John P.",1922,chirandom | teamred,4705,genrescorpus,The unspeakable gentleman,,1.520029765595932,0.8068401213569918
827,"Marquand, John P.",1922,teamred | random,mdp.39015062473205,genrescorpus,The unspeakable gentleman,,1.5379267535692116,0.8034062814760553
379,"Rinehart, Mary Roberts",1922,fic,1601,gutenberg,The Breaking Point,,1.5447832167832167,0.7625299784561603
317,"Fisher, Dorothy Canfield",1922,fic,37451,gutenberg,Rough-Hewn,,1.5706232141478107,0.8043249529294495
824,"Sampson, Emma Speed,",1922,chirandom | teamblack,4730,genrescorpus,The shorn lamb,,1.6246611105532685,0.8673085275807152
351,"Hurst, Fannie",1922,fic,12659,gutenberg,The Vertical City,,1.6257930317212688,0.888962229556289
392,"Cather, Willa",1922,fic,one_of_ours_processed,lavin,One of Ours,http://viaf.org/viaf/2480701,1.631926952141058,0.862427880866989
829,"Hough, Emerson,",1922,chirandom | teamred,4690,genrescorpus,The young Alaskans on the,,1.733001067995728,1.098952611147733
820,"Squier, Emma-Lindsay,",1922,teamred | random,mdp.39015063096088,genrescorpus,The wild heart,,1.8507761642463696,0.8788169464428457
840,"Wells, H. G.",1923,teamred | chiscifi | stew,11018,genrescorpus,Men like gods,,1.1486737400530505,0.6395366875226227
836,"Oppenheim, E. Phillips,",1923,teamred | chimyst,11113,genrescorpus,Michael's evil deeds,,1.1545910793807874,0.706788665879575
273,"Bassett, Sara Ware",1923,fic,23728,gutenberg,Walter and the Wireless,,1.2273262661955242,0.7123326286116983
839,"Burroughs, Edgar Rice,",1923,teamred | chiscifi | stew,10008,genrescorpus,Pellucidar,,1.2515972010952237,0.7036739287724093
838,"Le Queux, William,",1923,teamred | chimyst,11109,genrescorpus,The voice from the void,,1.2516886458668381,0.7317213219344136
837,"Phillpotts, Eden,",1923,det100 | teamblack,11114,genrescorpus,The red Redmaynes,,1.2544268963866954,0.7988218849840255
393,"Cather, Willa",1923,fic,lost_lady_processed,lavin,A Lost Lady,http://viaf.org/viaf/2480701,1.7225109956017592,0.8719097874801215
842,"Freeman, R. Austin,",1924,teamblack | chimyst,11123,genrescorpus,The red thumb mark,,0.8702352428664779,0.5857650220771741
267,"Bassett, Sara Ware",1924,fic,23560,gutenberg,Carl and the Cotton Gin,,1.2865940735451624,0.6980889999324735
263,"Bacon, Josephine Daskam",1924,fic,26277,gutenberg,Margarita's Soul: The Romantic Recollections of a Man of Fifty,,1.3021682671981638,0.7178146828884674
841,"Bromfield, Louis,",1924,chirandom | teamblack,10216,genrescorpus,The green bay tree,,1.3360925395309349,0.7667384819356977
843,"Fletcher, J. S.",1924,teamblack | chimyst,11121,genrescorpus,The safety pin,,1.432915758896151,0.8275300778485492
848,"Christie, Agatha,",1925,chirandom | det100 | teamblack,11141,genrescorpus,Poirot investigates,,1.1400801432347174,0.6950041981528128
845,"Ford, Ford Madox,",1925,chirandom | teamred,11022,genrescorpus,No more parades,,1.159713945172825,0.6594801717372236
847,"Knox, Ronald Arbuthnott,",1925,teamred | chimyst,11148,genrescorpus,The viaduct murder,,1.1848027277155382,0.8057152241747413
846,"Phillpotts, Eden,",1925,chirandom | det100 | teamblack | stew,11156,genrescorpus,A voice from the dark,,1.2362488066387605,0.7763423743341701
394,"Cather, Willa",1925,fic,prof_house_processed,lavin,The Professor's House,http://viaf.org/viaf/2480701,1.5196957065443935,0.8145805329327113
844,"Burroughs, Edgar Rice,",1925,teamblack | chiscifi | stew,10235,genrescorpus,The moon men,,1.5274003968859715,0.8551915870905354
851,"Van Dine, S. S",1926,teamred | det100,10265,genrescorpus,The Benson murder case,,1.0001302252897513,0.5983404232970957
849,"Fraser, Ronald,",1926,teamred | chifantasy,11166,genrescorpus,Flower phantoms,,1.0803182420913051,0.7039265357821406
850,"Gask, Arthur,",1926,chirandom | teamblack | chimyst,11169,genrescorpus,Cloud: the smiter,,1.3417060254758837,0.7902879728966685
852,"Biggers, Earl Derr,",1926,teamred | det100 | chimyst,10250,genrescorpus,Fifty candles,,1.6656959813628422,0.8045081967213115
859,"Lovecraft, H. P.",1927,teamblack | pbgothic,LovecraftCharlesDexter1927,genrescorpus,The Case of Charles Dexter Ward,,0.9671690505903812,0.5942028985507246
857,"Keeler, Harry Stephen,",1927,teamred | chimyst,10272,genrescorpus,Find the clock,,1.1807848767647762,0.736412654482989
303,"Cobb, Irvin S. (Irvin Shrewsbury)",1927,fic,45320,gutenberg,Ladies and Gentlemen,,1.1974865350089767,0.7017733933968181
853,"Mirrlees, Hope,",1927,chifantasy | teamblack,11203,genrescorpus,Lud-in-the-Mist,,1.3563751317175974,0.815442561205273
854,"Buchan, John,",1927,chirandom | chifantasy | teamblack,11191,genrescorpus,Witch wood,,1.5159853249475892,0.9125114861923876
395,"Cather, Willa",1927,fic,death_comes_processed,lavin,Death Comes for the Archbishop,http://viaf.org/viaf/2480701,1.5459512719455393,0.8658099852538446
856,"Hill, Grace Livingston,",1927,chirandom | teamblack,10270,genrescorpus,Job's niece,,1.5921955403087478,0.8832937305794187
855,"Woolf, Virginia,",1927,chirandom | teamblack,11030,genrescorpus,To the lighthouse,,1.6486834290239556,0.7859522676276604
858,"Glaspell, Susan,",1927,chirandom | teamred | chimyst,10269,genrescorpus,A jury of her peers,,2.4892528147389967,0.9578635014836795
860,"Esteven, John,",1928,teamblack | chimyst,10286,genrescorpus,The door of death,,0.9974160206718347,0.6373839844593137
863,"Keeler, Harry Stephen,",1928,teamred | chimyst,10292,genrescorpus,Sing Sing nights,,1.156089623231944,0.7300401203610832
864,"Knox, Ronald Arbuthnott,",1928,chirandom | teamred | det100,11234,genrescorpus,The footsteps at the lock,,1.180306787912189,0.7905089934940681
862,"Burroughs, Edgar Rice,",1928,teamblack | chiscifi,10053,genrescorpus,The master mind of Mars,,1.1848077327169573,0.6925228891149542
861,"Cox, Erle,",1928,teamblack | chiscifi,11226,genrescorpus,Out of the silence,,1.2929823648754097,0.7622068274768383
865,"Wright, S. Fowler,",1928,teamred | chifantasy | chiscifi,11242,genrescorpus,The island of Captain Spa,,1.322130572130572,0.7413816973556694
866,"Wells, Carolyn,",1928,teamblack | chimyst | stew,10298,genrescorpus,Deep-Lake mystery,,1.389139421270199,0.823296413115235
872,"Berkeley, Anthony,",1929,teamblack | chimyst,11252,genrescorpus,The poisoned chocolates c,,0.9151686227900757,0.558939993908011
869,"Kline, Otis Adelbert,",1929,teamblack | chiscifi | stew,10310,genrescorpus,The planet of peril,,1.0301180301180302,0.6188189706006234
868,"Lewis, Sinclair,",1929,chirandom | teamblack,10312,genrescorpus,Dodsworth,,1.2623423903391937,0.7477131295269833
871,"Christie, Agatha,",1929,teamred | chimyst | cozy,11255,genrescorpus,The Seven dials mystery,,1.3017458525145487,0.7412971542025149
867,"Burroughs, Edgar Rice,",1929,teamred | chiscifi | stew,10302,genrescorpus,The monster men,,1.305990232233629,0.7053727486891102
873,"Burroughs, Edgar Rice,",1929,teamred | chiscifi | stew,10301,genrescorpus,Tanar of Pellucidar,,1.3497465604634322,0.7542577529232334
875,"Wallace, Edgar,",1929,chirandom | teamblack | chimyst | stew,11277,genrescorpus,The lone house mystery,,1.5035547928413826,0.8630110813909057
870,"Hammett, Dashiell,",1929,hardboiled | det100 | teamblack | chimyst,11100,genrescorpus,Red Harvest,,1.7649195012710326,0.9072635135135135
874,"Burnett, W. R.",1929,teamred | chimyst,10065,genrescorpus,Little Caesar,,1.911867088607595,0.8680937818552498
883,"Stapledon, Olaf,",1930,teamred | chiscifi | stew,11305,genrescorpus,Last and first men,,0.7016275483981498,0.4704746136865342
882,"Kline, Otis Adelbert,",1930,teamred | chiscifi | stew,10336,genrescorpus,Maza of the moon,,0.971403559964984,0.6502732240437158
876,"Berkeley, Anthony,",1930,teamblack | chimyst,11285,genrescorpus,The Piccadilly murder,,1.103663924954116,0.6322652167027398
881,"Burroughs, Edgar Rice,",1930,teamred | chifantasy | chiscifi,10083,genrescorpus,Tarzan at the earth's cor,,1.1763198359815479,0.6563319540765779
886,"Kline, Otis Adelbert,",1930,teamblack | chiscifi,10337,genrescorpus,The prince of peril,,1.1793240141873567,0.7074981440237565
878,"Sayers, Dorothy L.",1930,teamblack | chimyst | cozy,11302,genrescorpus,Strong poison,,1.218074074074074,0.7646882852698337
877,"Manning, Frederic,",1930,chirandom | teamblack,11298,genrescorpus,Her privates: we,,1.2416950477360282,0.7060589856443585
884,"Oppenheim, E. Phillips,",1930,teamred | chimyst | stew,11300,genrescorpus,The million pound deposit,,1.2505238964375043,0.8041989196413655
880,"Stratemeyer, Edward,",1930,chirandom | teamblack,10086,genrescorpus,With Taylor on the Rio Gr,,1.339264173703257,0.7982484858405631
879,"Williams, Charles,",1930,chifantasy | teamblack,11311,genrescorpus,War in heaven,,1.3476664918720502,0.7950952695798521
885,"Hammett, Dashiell,",1930,hardboiled | det100 | teamblack | chimyst,10330,genrescorpus,The Maltese falcon,,1.7777045579352004,0.9105333730631704
891,"Queen, Ellery,",1931,teamred | det100 | chimyst,10359,genrescorpus,The Dutch shoe mystery,,1.0126733788636204,0.6269021121962298
889,"Schuyler, George S.",1931,teamblack | chiscifi,10361,genrescorpus,Black no more,,1.0411619984859954,0.6357232310582341
898,"Rohmer, Sax,",1931,teamblack | chimyst | stew,11339,genrescorpus,Daughter of Fu Manchu,,1.0963964781701008,0.6461083459568636
896,"Connington, J. J.",1931,chirandom | teamblack | chimyst,11323,genrescorpus,The boathouse riddle,,1.0964526761889812,0.7248064580162774
899,"Armstrong, Martin,",1931,chirandom | teamblack,11316,genrescorpus,The romantic adventures o,,1.218928381155339,0.6340435163964576
897,"Cummings, Ray,",1931,teamblack | chiscifi,10090,genrescorpus,Brigands of the moon,,1.2550968399592253,0.6864269718835532
894,"Leinster, Murray,",1931,teamblack | chiscifi,10355,genrescorpus,Murder madness,,1.2872379892413282,0.6974358974358974
888,"Smith, Thorne,",1931,chifantasy | teamblack | chiscifi,10362,genrescorpus,The night life of the god,,1.2875235949582902,0.7500231460049995
887,"Williams, Charles,",1931,chirandom | teamblack,11349,genrescorpus,Many dimensions,,1.3592362970269127,0.805698298504054
890,"Taylor, Phoebe Atwood",1931,det100 | teamblack,10365,genrescorpus,The Cape Cod mystery,,1.6063850882411264,1.055818727301437
892,"Hill, Grace Livingston,",1931,chirandom | teamred,10353,genrescorpus,The chance of a lifetime,,1.6166184836333115,0.8829164082420233
895,"Merritt, Abraham,",1931,teamred | chiscifi,10096,genrescorpus,Face in the abyss,,1.6578695875909726,0.8395181460874892
893,"Merritt, Abraham,",1931,chifantasy | teamblack | chiscifi,10357,genrescorpus,The face in the abyss,,1.6580398500110285,0.8395528102506509
397,"Cather, Willa",1931,fic,shadows_rock_processed,lavin,Shadows on the Rock,http://viaf.org/viaf/2480701,1.7513232899022801,0.8944406932252982
904,"Bramah, Ernest,",1932,chifantasy | teamblack,11358,genrescorpus,The moon of much gladness,,0.7015825533146772,0.4655750641152101
901,"Stapledon, Olaf,",1932,teamred | chiscifi,11385,genrescorpus,Last men in London,,0.8439600206789591,0.5698303188513891
905,"Huxley, Aldous,",1932,chiutopia | teamblack | chiscifi,11043,genrescorpus,Brave new world,,1.2359412127079117,0.7134376686454398
900,"Snow, C. P.",1932,teamblack | chimyst | stew,11384,genrescorpus,Death under sail,,1.2921008403361345,0.741527398628404
906,"Morgan, Charles,",1932,chirandom | teamred,11044,genrescorpus,The fountain,,1.4496650583220125,0.8170341330072295
907,"Dos Passos, John,",1932,chirandom | teamred,10377,genrescorpus,1919,,1.5453391367428364,0.8012808009882323
902,"Shute, Nevil,",1932,chirandom | teamred,11383,genrescorpus,Lonely road,,1.6948880439374736,0.9061612544758613
908,"Faulkner, William",1932,teamblack | pbgothic,10380,genrescorpus,Light in August,,1.8427015891701,0.9889860139860139
903,"Evans, Margiad,",1932,chirandom | teamred,11364,genrescorpus,Country dance,,3.1397273612463485,1.7468354430379747
911,"Herrick, Robert,",1933,chiutopia | teamblack,10108,genrescorpus,Sometime,,0.8721684210526316,0.5984260948905109
910,"Hilton, James,",1933,chiutopia | chifantasy | teamblack,11046,genrescorpus,Lost horizon,,1.024724559729331,0.6605203702354056
914,"Franklin, Miles,",1933,chirandom | teamred | chimyst,11396,genrescorpus,Bring the monkey,,1.0909721534040233,0.6623386720572229
909,"White, Ethel Lina,",1933,chirandom | teamred | chimyst,11416,genrescorpus,Put out the light,,1.1097268487674883,0.712969448784956
913,"Endore, S. Guy,",1933,chifantasy | teamblack | chihorror | stew,10403,genrescorpus,The werewolf of Paris,,1.2467604249831112,0.7417705178491634
912,"Oppenheim, E. Phillips,",1933,teamred | chimyst,11404,genrescorpus,Murder at Monte Carlo,,1.26375,0.7942626317951527
270,"Bassett, Sara Ware",1933,fic,43773,gutenberg,Shifting Sands,,1.289666968507898,0.7729842769731237
916,"Linklater, Eric,",1934,chirandom | teamred,11442,genrescorpus,Magnus Merriman,,1.1115906886517943,0.6186388046615278
917,"Teilhet, Darwin L.",1934,teamblack | chimyst,10460,genrescorpus,The talking sparrow murde,,1.4151611760538434,0.8234214640114185
915,"Dickson, Carter,",1934,chirandom | teamred | chimyst,10435,genrescorpus,The Plague court murders,,1.4478894858019955,0.870672038302096
918,"Dinesen, Isak,",1934,teamblack | pbgothic | stew,DinesenGothicTales1934,genrescorpus,Seven Gothic Tales,,1.596502650916194,0.9166178623718887
923,"Lewis, Sinclair,",1935,teamred | chiscifi,10476,genrescorpus,It can't happen here,,0.9906442241968558,0.6555248328724931
920,"McKinney, J. P,",1935,chirandom | teamred,11469,genrescorpus,Crucible,,1.1658445863992883,0.706820412168793
924,"Burroughs, Edgar Rice,",1935,chifantasy | teamblack,10117,genrescorpus,Tarzan and the leopard me,,1.2415902140672783,0.6458673636066645
921,"Marsh, Ngaio,",1935,chirandom | teamblack | chimyst | cozy,11468,genrescorpus,The nursing home murder,,1.2585288344705112,0.6515374378370806
922,"Heyer, Georgette,",1935,chirandom | teamblack,11462,genrescorpus,Regency buck,,1.3914165350184307,0.7326383680815959
919,"Montgomery, L. M.",1935,chirandom | teamblack,11472,genrescorpus,Mistress Pat,,1.8275138198866419,0.8238614496472098
396,"Cather, Willa",1935,fic,lucy_gayheart_processed,lavin,Lucy Gayheart,http://viaf.org/viaf/2480701,1.8513857466063348,0.8498270561106841
925,"Innes, Michael,",1936,chirandom | teamred | chimyst | stew,11499,genrescorpus,Death at the president's ,,0.9874221991701245,0.6260501981505945
927,"Latimer, Jonathan,",1936,teamblack | chimyst,10494,genrescorpus,Murder in the madhouse,,1.6016538926986688,0.9303864080589385
926,"Gellhorn, Martha,",1936,chirandom | teamred,10490,genrescorpus,The trouble I've seen,,1.7971946230274694,0.9144366680389735
932,"Pseudoman, Akkad,",1937,chirandom | teamblack | chiscifi,10526,genrescorpus,Zero to eighty,,0.9364723848307457,0.6594366067735857
929,"Wells, H. G.",1937,teamred | chiscifi,11552,genrescorpus,Star-begotten,,0.9769420807027175,0.6283266704740148
934,"Linklater, Eric,",1937,chirandom | teamred,11535,genrescorpus,Juan in China,,1.1635329341317364,0.6524490167516388
930,"Rhode, John",1937,teamred | det100 | stew,11545,genrescorpus,The harvest murder,,1.2118342443116816,0.7613069286127016
933,"Allingham, Margery,",1937,chirandom | teamred | chimyst | cozy,11519,genrescorpus,Dancers in mourning,,1.2165147265077139,0.6987767584097859
928,"Bristow, Gwen,",1937,chirandom | teamblack,10514,genrescorpus,Deep summer,,1.8006843455945252,0.927173465183354
931,"Steinbeck, John,",1937,chirandom | teamred,10531,genrescorpus,Of mice and men,,2.1292764153799575,1.0410325563475245
936,"Wright, S. Fowler,",1938,chirandom | chiutopia | teamblack | chiscifi | stew,11591,genrescorpus,The adventure of Wyndham ,,1.116714363059788,0.6729055829754503
939,"Connington, J. J.",1938,teamblack | chimyst | stew,11564,genrescorpus,Murder will speak,,1.121662829049723,0.7590103357789322
941,"Carr, John Dickson",1938,det100 | teamblack,10543,genrescorpus,To wake the dead,,1.2852150129159703,0.7961082395865005
940,"Priestley, J. B.",1938,teamred | chiscifi,11584,genrescorpus,The doomsday men,,1.3729549011239153,0.8523414110602723
942,"Burroughs, Edgar Rice,",1938,teamred | chiscifi,10542,genrescorpus,The lad and the lion,,1.4370239540788166,0.7831185031185032
935,"Sarton, May,",1938,chiutopia | teamblack,10561,genrescorpus,The single hound,,1.592905581637976,0.9525360254009607
938,"Du Maurier, Daphne,",1938,teamred | pbgothic | stew,11061,genrescorpus,Rebecca,,1.7789687673258179,0.8305814565843685
937,"Hyde, Robin,",1938,chirandom | teamred,11575,genrescorpus,The godwits fly,,1.7880335643925576,0.952415136909035
943,"Freeman, R. Austin,",1939,teamred | chimyst,11606,genrescorpus,The stoneware monkey,,0.8138611677785742,0.5914262900489071
944,"Berkeley, Anthony,",1939,teamblack | chimyst,11593,genrescorpus,Death in the house,,1.0517827496244763,0.727266421585628
946,"Stout, Rex,",1939,teamred | det100 | chimyst,10588,genrescorpus,Mountain cat Murders,,1.4569741554544575,0.8595763590579173
945,"Allan, Ted,",1939,chirandom | teamred,11592,genrescorpus,This time a better earth,,1.7542957481500063,0.9195666146359379
947,"Chandler, Raymond,",1939,hardboiled | det100 | teamblack | chimyst,10889,genrescorpus,The big sleep,,1.7817079889807164,0.9216171617161716
950,"Rawson, Clayton,",1940,teamred | chimyst | stew,10621,genrescorpus,The headless lady,,1.2824137652475966,0.7639033982670681
949,"Reilly, Helen,",1940,teamred | chimyst | stew,10622,genrescorpus,The dead can tell,,1.3401154537711744,0.6917192323178097
951,"Shute, Nevil,",1940,chirandom | teamblack,11664,genrescorpus,Landfall,,1.3578586938366461,0.7481402763018066
952,"Atkinson, Eleanor,",1940,chirandom | teamred,10151,genrescorpus,Greyfriars Bobby,,1.5728615520282188,0.8323588187402857
948,"Chandler, Raymond,",1940,det100 | teamblack | hardboiled | stew,11101,genrescorpus,Farewell My Lovely,,1.743530457981325,0.9300493842595486
398,"Cather, Willa",1940,fic,sapphira_processed,lavin,Sapphira and the Slave Girl,http://viaf.org/viaf/2480701,1.9056058320764202,0.9252173913043479
954,"Merritt, Abraham,",1941,teamred | chiscifi | stew,10645,genrescorpus,The metal monster,,1.3110796460176992,0.7157760163641013
953,"Christie, Agatha,",1941,chirandom | teamblack | chimyst,11675,genrescorpus,N or M?,,1.3638548951048952,0.709821785343243
955,"Heyer, Georgette,",1941,chirandom | teamred,11681,genrescorpus,Faro's daughter,,1.456386415570089,0.7718956122741611
965,"Stapledon, Olaf,",1942,teamred | chiscifi,11711,genrescorpus,Darkness and the light,,0.5939362861355041,0.4233489152583004
956,"Lewis, C. S.",1942,chirandom | chifantasy | teamblack,11074,genrescorpus,The Screwtape letters,,0.8435790570461058,0.6018790369935408
963,"Marsh, Ngaio,",1942,chirandom | teamblack | chimyst | cozy,11709,genrescorpus,A man lay dead,,1.2803076547430106,0.7103885367869937
961,"Gardner, Erle Stanley,",1942,teamred | det100 | chimyst,10665,genrescorpus,The case of the empty tin,,1.326784030179189,0.7135382603008502
964,"Christie, Agatha,",1942,chirandom | teamblack | chimyst | stew,11703,genrescorpus,Five little pigs,,1.3671059053196681,0.7559271646228168
959,"Rinehart, Mary Roberts,",1942,chirandom | teamred | chimyst,10690,genrescorpus,The door,,1.41180479825518,0.8212108246871324
958,"Merritt, Abraham,",1942,teamred | chimyst | chiscifi | stew,10679,genrescorpus,Burn: witch: burn!,,1.4156633547632964,0.7758255341691683
960,"Eberhart, Mignon Good",1942,det100 | teamblack | cozy,10661,genrescorpus,Wolf in man's clothing,,1.5763715710723192,0.7983090443875849
962,"Rice, Craig,",1942,det100 | teamblack | chimyst,10688,genrescorpus,The big midget murders,,1.6532928942807625,0.839617535630525
957,"Knight, Eric,",1942,chirandom | teamblack,11073,genrescorpus,Sam Small flies again (Th,,1.8599486774575602,0.8884984025559105
966,"Marsh, Ngaio,",1943,chirandom | teamred | chimyst,11730,genrescorpus,Colour scheme,,1.2900076569678407,0.6466787989080983
970,"Queen, Ellery,",1943,teamred | det100 | chimyst | cozy | stew,10723,genrescorpus,There was an old woman,,1.304481945200508,0.7696270348238203
967,"Wentworth, Patricia,",1943,chirandom | teamred | chimyst,11736,genrescorpus,Miss Silver deals with de,,1.6545262348645013,0.9051181652915676
969,"Cain, James M.",1943,hardboiled | chimyst | teamred,10700,genrescorpus,Double indemnity,,1.675531914893617,1.021544580709314
968,"Green, Henry,",1943,chirandom | teamblack,11724,genrescorpus,Caught,,1.676222770242499,0.9525146021391185
974,"Joyce, James,",1944,chirandom | teamred,11081,genrescorpus,Stephen hero,,1.082599381099738,0.6440275011244618
973,"Hughes, Dorothy B.",1944,chifantasy | teamblack | chimyst,10746,genrescorpus,The delicate ape,,1.310039464818558,0.7787741734248285
