,author,date,genre,gutenberg_id,source,title,viaf_author_uri,dictcom_gl,oed_gl,Adverbs,Adjectives,Syllables
126,"Lever, Charles",1844,fic,31901,gutenberg,Tom Burke Of ours,http://viaf.org/viaf/32083550,1.1282827060389689,0.6974426097462747,0.057724039434823,0.0942747403596833,1.365167812088119
127,"Dickens, Charles",1844,fic,968,gutenberg,Martin Chuzzlewit,http://viaf.org/viaf/88666393,1.3101415697030614,0.6516576563232862,0.06291037010433645,0.09079021281690011,1.364622254345882
128,"Lever, Charles James",1845,fic,32083,gutenberg,St. Patrick's Eve,http://viaf.org/viaf/32083550,1.1665198237885464,0.7332247557003257,0.05793045278533911,0.09659548364835334,1.3915312211320001
129,"Disraeli, Benjamin",1845,fic,3760,gutenberg,Sybil,http://viaf.org/viaf/49233448,1.039336047604134,0.6246320560577249,0.05465957939456172,0.09282413699374831,1.4106147399177271
130,"Melville, Herman",1846,fic,1900,gutenberg,Typee : a peep at Polynesian life. During a four months' residence in a valley of the Marquesas,http://viaf.org/viaf/27068555,0.8299577386173351,0.5264003913757557,0.057068588645359485,0.10475128492940274,1.4806753585164958
131,"Melville, Herman",1847,fic,4045,gutenberg,Omoo: a narrative of adventures in the South Seas,http://viaf.org/viaf/27068555,1.074431563759391,0.6367932083934006,0.05962380588757812,0.0913057706992473,1.4244796069578016
132,"Dickens, Charles",1848,fic,821,gutenberg,Dombey and Son,http://viaf.org/viaf/88666393,1.3821821285711895,0.6719417798461392,0.06218161573618693,0.09353648312329599,1.3691737983117318
133,"Newman, John Henry",1848,fic,24574,gutenberg,Loss and gain,http://viaf.org/viaf/17227308,1.2369108632298262,0.6848143426950122,0.06270550380556084,0.07970907349907413,1.3780724660576718
134,"Thackeray, William Makepeace",1848,fic,599,gutenberg,Vanity Fair,http://viaf.org/viaf/95208604,1.2386169633979325,0.6607722843738723,0.052415256691785546,0.10037020068774125,1.3796570826000918
135,"Gaskell, Elizabeth Cleghorn",1849,fic,2153,gutenberg,Mary Barton,http://viaf.org/viaf/39377536,1.7146397952135224,0.8860767085494947,0.06578972663308855,0.08674401168826175,1.3143459781174927
136,"Thackeray, William Makepeace",1849,fic,7265,gutenberg,"The history of Pendennis. His fortunes and misfortunes, his friends and his greatest enemy (Vol. 1/2)",http://viaf.org/viaf/95208604,,,0.06578972663308855,0.08674401168826175,1.3143459781174927
137,"Thackeray, William Makepeace",1849,fic,7265,gutenberg,"The history of Pendennis. His fortunes and misfortunes, his friends and his greatest enemy (Vol. 1/2)",http://viaf.org/viaf/95208604,,,0.06578972663308855,0.08674401168826175,1.3143459781174927
138,"Thackeray, William Makepeace",1849,fic,7265,gutenberg,Pendennis,http://viaf.org/viaf/95208604,,,0.06578972663308855,0.08674401168826175,1.3143459781174927
139,"Thackeray, William Makepeace",1849,fic,7265,gutenberg,Pendennis,http://viaf.org/viaf/95208604,,,0.06578972663308855,0.08674401168826175,1.3143459781174927
140,"Kingsley, Charles",1850,fic,8374,gutenberg,Alton Locke,http://viaf.org/viaf/27081838,1.2876647387882811,0.8227504870215343,0.0591198347801266,0.09267592390483066,1.3517192889213683
141,"Thackeray, William Makepeace",1850,fic,2675_excerpt,gutenberg,Rebecca and Rowena,http://viaf.org/viaf/95208604,,,0.0591198347801266,0.09267592390483066,1.3517192889213683
142,"Lever, Charles James",1850,fic,33468;33469,gutenberg,Roland Cashel,http://viaf.org/viaf/32083550,1.0761336105759143,0.612925538313485,0.06057217777752552,0.08791536241425989,1.3997222750618223
143,"Dickens, Charles",1850,fic,766,gutenberg,David Copperfield,http://viaf.org/viaf/88666393,1.4751596748439542,0.747993388429752,0.0633568848837617,0.08629115677267786,1.3367848142617136
144,"Borrow, George Henry",1851,fic,20198,gutenberg,Lavengro,http://viaf.org/viaf/49240695,1.410664928292047,0.7985707905314873,0.05965666243165598,0.08779881129172296,1.3437598539724556
145,"Thackeray, William Makepeace",1852,fic,2511,gutenberg,Henry Esmond,http://viaf.org/viaf/95208604,1.368522013551561,0.7331055704974437,0.0526256978438291,0.1017057688423206,1.3402663401525658
146,"Eastman, Mary Henderson",1852,fic,16741,gutenberg,"Aunt Phillis's Cabin: Or, Southern Life As It Is",http://viaf.org/viaf/316763066,1.2810873337189126,0.7173496744542321,0.054470011316484344,0.08978498679743493,1.3938255698711595
147,"Stowe, Harriet Beecher",1852,fic,203,gutenberg,"Uncle Tom's cabin or, Life among the lowly (Vol. 1/2)",http://viaf.org/viaf/32003151,1.5829133417331653,0.8117798017410557,0.05864876530017893,0.08643946346185274,1.335295424888742
148,"Yonge, Charlotte Mary",1853,fic,2505,gutenberg,Heir of Redclyffe,http://viaf.org/viaf/71399881,1.5077666457372172,0.7897727272727273,0.0686249794118339,0.0854081162752394,1.3306060553392658
149,"Bronte, Charlotte",1853,fic,9182,gutenberg,Villette,http://viaf.org/viaf/71388025,1.1506746626686657,0.6660016661551278,0.06312098188194039,0.09682581269271852,1.3660087754458536
150,"Dickens, Charles",1853,fic,1023,gutenberg,Bleak House,http://viaf.org/viaf/88666393,1.4681255605381165,0.7609053497942386,0.06513923425057935,0.08924616045609263,1.3539305173531422
151,"Gaskell, Elizabeth Cleghorn",1853,fic,4275,gutenberg,Ruth,http://viaf.org/viaf/39377536,1.5139553894663085,0.7717224526907995,0.06732997543607176,0.09425104830905888,1.339345437171524
152,"Thackeray, William Makepeace",1854,fic,7467,gutenberg,Newcomes,http://viaf.org/viaf/95208604,1.285483205937391,0.7262346883537069,0.0548461569436304,0.10306388614226847,1.364743122896154
153,"Dickens, Charles",1854,fic,786,gutenberg,Hard times,http://viaf.org/viaf/88666393,,,0.0548461569436304,0.10306388614226847,1.364743122896154
154,"Trollope, Anthony",1855,fic,619,gutenberg,Warden,http://viaf.org/viaf/61683295,1.2506859756097561,0.7135599370993105,0.06320842197130858,0.09495445371734032,1.3720110957004161
155,"Gaskell, Elizabeth Cleghorn",1855,fic,4276,gutenberg,North and south,http://viaf.org/viaf/39377536,1.649200615186523,0.8212337929615147,0.06645952011047816,0.08903849473502504,1.3365307484756184
156,"Thackeray, William Makepeace",1856,fic,4558,gutenberg,Barry Lyndon,http://viaf.org/viaf/95208604,1.0847279455050038,0.6405296727676095,0.05059697754028555,0.10003147057501237,1.3653664010951838
157,"Yonge, Charlotte Mary",1856,fic,3610,gutenberg,Daisy chain,http://viaf.org/viaf/71399881,1.499719515488978,0.771347306300003,0.0672306959628792,0.08090897025183535,1.335057623366937
158,"Trollope, Anthony",1857,fic,3409,gutenberg,Barchester Towers,http://viaf.org/viaf/61683295,1.2798111668026577,0.6796340725128366,0.06934433401065453,0.0890343471346043,1.3675257359394521
159,"Hughes, Thomas",1857,fic,1480,gutenberg,Tom Brown's school days,http://viaf.org/viaf/41888346,1.6906402706427766,0.9508913555331315,0.0628344323808255,0.08696167025614837,1.2920901075868434
160,"Bronte, Charlotte",1857,fic,1028,gutenberg,The professor,http://viaf.org/viaf/71388025,,,0.06282703138761221,0.08696167025614837,1.2920901075868434
161,"Dickens, Charles",1857,fic,963,gutenberg,Little Dorrit,http://viaf.org/viaf/88666393,1.3607430824423685,0.7032045326668673,0.06380737678959753,0.09111787239932158,1.3728815638551704
162,"Farrar, Frederic William",1858,fic,23126,gutenberg,"Eric, or Little by Little",http://viaf.org/viaf/72172918,1.4019489165960537,0.7671891616960281,0.06419917962415339,0.08508219657222806,1.3556592716175835
163,"Farrar, Frederic William",1858,fic,23126,gutenberg,"Eric, or Little by Little",http://viaf.org/viaf/72172918,1.4121592517383545,0.8246971109040074,0.06419917962415339,0.08508219657222806,1.3556592716175835
164,"Trollope, Anthony",1858,fic,7481,gutenberg,Three clerks,http://viaf.org/viaf/61683295,1.3644496527281562,0.71970976824778,0.07035422424964233,0.08787442978809465,1.3527889330856617
165,"Trollope, Anthony",1858,fic,3166,gutenberg,Doctor Thorne,http://viaf.org/viaf/61683295,1.3803701626472238,0.7593510987678812,0.07632299153387728,0.08366005429718758,1.3273780941351485
166,"Ballantyne, R. M.",1858,fic,646,gutenberg,The Coral Island,http://viaf.org/viaf/64050447,1.190218544451517,0.7498993513755312,0.06323693830136465,0.0883414081022575,1.3406026883650433
167,"Eliot, George",1858,fic,17780,gutenberg,Scenes of clerical life,http://viaf.org/viaf/89000553,1.3368055555555556,0.7325859718224511,0.059911582278831206,0.10020859499925304,1.3854977937022177
168,"Thackeray, William Makepeace",1858,fic,8123,gutenberg,The Virginians,http://viaf.org/viaf/95208604,1.339625087085433,0.7061654477244307,0.05537578523975234,0.10161793284222895,1.3635045303200808
169,"Dickens, Charles",1859,fic,98,gutenberg,A tale of two cities,http://viaf.org/viaf/88666393,1.3780679535330596,0.7541071368822565,0.05616917797322788,0.08695825094884208,1.353990791910567
170,"Meredith, George",1859,fic,4412,gutenberg,Ordeal of Richard Feverel,http://viaf.org/viaf/14773801,1.354458796712026,0.691773611389613,0.05430901436490324,0.08713003296713331,1.3607507304189768
171,"Eliot, George",1859,fic,507,gutenberg,Adam Bede,http://viaf.org/viaf/89000553,1.6999968407417938,0.9367798630425129,0.06372844319555188,0.09028695011206359,1.308730035664444
172,"Collins, Wilkie",1860,fic,2002,gutenberg,The woman in white,http://viaf.org/viaf/95173526,1.355036855036855,0.9508108108108108,0.046266308873878045,0.10002775978532433,1.3800585080448562
173,"Eliot, George",1860,fic,6688,gutenberg,The mill on the floss,http://viaf.org/viaf/89000553,1.4978997310446949,0.7029174425822471,0.06488030834510933,0.09125598265751284,1.3544284799487714
174,"Trollope, Anthony",1861,fic,2860,gutenberg,Framley Parsonage,http://viaf.org/viaf/61683295,1.5363852368129256,0.8019078884765439,0.0735423832616257,0.08221663283503904,1.326897348426878
175,"Meredith, George",1861,fic,4434,gutenberg,Evan Harrington,http://viaf.org/viaf/14773801,1.2311735474006116,0.6603846432277214,0.055478496030707494,0.08243479019453895,1.365365785424535
176,"Eliot, George",1861,fic,550,gutenberg,Silas Marner,http://viaf.org/viaf/89000553,1.3978157805621403,0.8034243465853816,0.0612719501297359,0.08790818358975463,1.3501859583624265
177,"Reade, Charles",1861,fic,1366,gutenberg,Cloister and hearth,http://viaf.org/viaf/44314913,1.711713428285619,0.8775337837837838,0.05871165780634829,0.08813699757546099,1.2937034469859503
178,"Dickens, Charles",1861,fic,1400,gutenberg,Great expectations,http://viaf.org/viaf/88666393,1.5541561712846348,0.7800450544844929,0.06356078752866128,0.08116532380305806,1.3193217417248182
179,"Wood, Henry, Mrs.",1861,fic,3322,gutenberg,East Lynne,http://viaf.org/viaf/14898332,1.5530348738988777,0.7667972015664188,0.05895850106126034,0.0707384908146088,1.3435622737501223
180,"Braddon, M. E.",1862,fic,8954,gutenberg,Lady Audley's secret,http://viaf.org/viaf/66826682,,,0.05895850106126034,0.0707384908146088,1.3435622737501223
181,"Collins, Wilkie",1862,fic,1438,gutenberg,No name,http://viaf.org/viaf/95173526,,,0.05895850106126034,0.0707384908146088,1.3435622737501223
182,"Kingsley, Charles",1863,fic,1018,gutenberg,Water-babies,http://viaf.org/viaf/27081838,,,0.05895850106126034,0.0707384908146088,1.3435622737501223
183,"Gaskell, Elizabeth Cleghorn",1863,fic,4537,gutenberg,Sylvia's lovers,http://viaf.org/viaf/39377536,1.7140749271241948,0.875305058185835,0.0624537110236417,0.09068894640048598,1.3259047052782358
184,"Reade, Charles",1863,fic,3067,gutenberg,Hard cash,http://viaf.org/viaf/44314913,1.3893232981048742,0.7130344589143713,0.05871086688026921,0.08588850901844261,1.3431818181818183
185,"Eliot, George",1863,fic,24020,gutenberg,Romola,http://viaf.org/viaf/89000553,1.2244799348964956,0.7059470484722444,0.054983696004261354,0.09879933488335264,1.3823597332089637
186,"Oliphant, Mrs. (Margaret)",1863,fic,42013;42044,gutenberg,Salem Chapel,http://viaf.org/viaf/49256072,1.3532810004417712,0.6661154539987973,0.061671873575298616,0.10551548395456313,1.3882361548920499
187,"Le Fanu, Joseph Sheridan",1864,fic,14851,gutenberg,Uncle Silas,http://viaf.org/viaf/9849196,1.2634902614680525,0.7072034692293279,0.06981273408239701,0.09281367041198502,1.3506142863465929
188,"Trollope, Anthony",1864,fic,19500,gutenberg,Can you forgive her?,http://viaf.org/viaf/61683295,1.6846237926342322,0.824712924107869,0.07173524470481739,0.07548911556449983,1.3005360590350938
189,"Charles, Elizabeth Rundle",1864,fic,36433,gutenberg,Chronicles of the Schonberg-Cotta family,http://viaf.org/viaf/95236972,1.5580242510699,0.9581973961033021,0.06433653244805161,0.0924514372504855,1.3410553636252038
190,"Trollope, Anthony",1864,fic,4599,gutenberg,Small house at Allington,http://viaf.org/viaf/61683295,1.6975168683585107,0.8776283349034857,0.07430040118806233,0.07773251235498013,1.306629823286763
191,"Trollope, Anthony",1864,fic,4599,gutenberg,Small house at Allington,http://viaf.org/viaf/61683295,2.2172475961538463,0.8774448232549794,0.07430040118806233,0.07773251235498013,1.306629823286763
192,"Dickens, Charles",1865,fic,883,gutenberg,Our mutual friend,http://viaf.org/viaf/88666393,1.4267388716057918,0.7407102030549073,0.06150726835574792,0.08423191859629953,1.3578244794084222
193,"Lever, Charles James",1865,fic,35717,gutenberg,Luttrell Of Arran,http://viaf.org/viaf/32083550,1.3057212581344901,0.7721775070698281,0.06612122689134144,0.08129721825714584,1.323847781710583
194,"Carroll, Lewis",1866,fic,11,gutenberg,Alice's adventures in Wonderland,http://viaf.org/viaf/66462036,1.572206490960575,0.850024830326105,0.07163068138367025,0.06479900073924902,1.320922546848082
195,"Eliot, George",1866,fic,40882,gutenberg,Felix Holt,http://viaf.org/viaf/89000553,1.1698248765154917,0.6685367666450885,0.058937486361186946,0.096836686069038,1.3957414654501574
196,"Collins, Wilkie",1866,fic,1895,gutenberg,Armadale,http://viaf.org/viaf/95173526,1.2080271232669142,0.7466414553439363,0.056202295762211474,0.08871295388432349,1.3718585844622615
197,"Kingsley, Charles",1866,fic,7815,gutenberg,Hereward the wake,http://viaf.org/viaf/27081838,2.0408888035705717,1.0417929548056846,0.05669186095763406,0.08322587325044004,1.2645882841084832
198,"Gaskell, Elizabeth Cleghorn",1866,fic,4274,gutenberg,Wives and daughters,http://viaf.org/viaf/39377536,1.584900544724064,0.7908298799277441,0.07678529618356357,0.08612444392413955,1.3476653814627038
199,"Trollope, Anthony",1867,fic,3045,gutenberg,Last chronicle of Barset,http://viaf.org/viaf/61683295,1.6339379494223156,0.8080124794075197,0.07152967533593614,0.07451525363354722,1.3120713203408219
200,Ouida,1867,fic,3465,gutenberg,Under two flags,http://viaf.org/viaf/34490941,1.3562368140025525,0.7648453748517893,0.05631001096579208,0.10392428254299393,1.3209865482330958
201,"Collins, Wilkie",1868,fic,155,gutenberg,The moonstone,http://viaf.org/viaf/95173526,1.1934908225696805,0.6701971500191956,0.054253982408495806,0.0826435896396579,1.3684001815781648
202,"Blackmore, R. D.",1869,fic,17460,gutenberg,Lorna Doone,http://viaf.org/viaf/59105182,1.8602466236054023,0.9752592871959268,0.07076171724875983,0.08673454304651423,1.2770590676032127
203,"Burton, Richard Francis, Sir",1870,fic,48511,gutenberg,"Vikram and the vampire; or, Tales of Hindu devilry",http://viaf.org/viaf/29832058,,,0.07076171724875983,0.08673454304651423,1.2770590676032127
204,"Alcott, Louisa May",1870,fic,2787,gutenberg,An old-fashioned girl,http://viaf.org/viaf/29528997,1.612263409324545,0.825036075036075,0.0783895600723827,0.08903672445769291,1.3121765720558256
205,"Dickens, Charles",1870,fic,564,gutenberg,The mystery of Edwin Drood,http://viaf.org/viaf/88666393,1.2987406151610559,0.6862349086665769,0.06007240596428791,0.08664938332208381,1.3833306840459916
206,"Disraeli, Benjamin",1870,fic,7835,gutenberg,Lothair,http://viaf.org/viaf/49233448,,,0.06007240596428791,0.08664938332208381,1.3833306840459916
207,"Collins, Wilkie",1870,fic,1586,gutenberg,Man and wife,http://viaf.org/viaf/95173526,1.1932651834034878,0.7004725841852372,0.049979006154780965,0.07946597119576164,1.369620770260763
208,"MacDonald, George",1871,fic,225,gutenberg,At the back of the north wind,http://viaf.org/viaf/64008667,2.0391061452513966,1.1071669425541046,0.07672970004804722,0.07691845699773492,1.2460628814873933
209,"Lytton, Edward Bulwer Lytton",1871,fic,1951,gutenberg,Coming race,http://viaf.org/viaf/99871326,0.6993688147744097,0.48256583786964835,0.05627560066026777,0.11048786452283427,1.4762162061448454
210,"Hardy, Thomas",1872,fic,9437,gutenberg,Under the greenwood tree,http://viaf.org/viaf/54148778,,,0.05627560066026777,0.11048786452283427,1.4762162061448454
211,"MacDonald, George",1872,fic,708,gutenberg,Princess and  goblin,http://viaf.org/viaf/64008667,1.6257715077465675,0.9429307440800555,0.07091581466173591,0.07726778333695888,1.2877137222615789
212,"Carroll, Lewis",1872,fic,12,gutenberg,Through the looking-glass,http://viaf.org/viaf/66462036,1.77210593763349,0.9367431485022307,0.07272892359377128,0.06521541744222999,1.3020714773503301
213,"Butler, Samuel",1872,fic,1906,gutenberg,Erewhon,http://viaf.org/viaf/49578292,1.0101189419492278,0.64577670917834,0.0694438943240781,0.09656592862518319,1.4058289379397841
214,"Trollope, Anthony",1873,fic,7381,gutenberg,The Eustace diamonds,http://viaf.org/viaf/61683295,1.4684693431719986,0.7524550211454376,0.06994653574701273,0.07865192404556295,1.3277053723898404
215,"Hardy, Thomas",1873,fic,224,gutenberg,A pair of blue eyes,http://viaf.org/viaf/54148778,1.3729850413038625,0.7524508966695133,0.06946117685966031,0.08174473814754447,1.369221735045412
216,"Eliot, George",1874,fic,145,gutenberg,Middlemarch,http://viaf.org/viaf/89000553,1.2096369565996488,0.6454324294773671,0.061896864642731836,0.09293490744877687,1.4022107123986458
217,"Hardy, Thomas",1874,fic,27,gutenberg,Far from the madding crowd,http://viaf.org/viaf/54148778,1.376481663742565,0.7516389790592578,0.06632087881655166,0.08536613509958228,1.3565295103332713
218,"Trollope, Anthony",1874,fic,18640,gutenberg,Phineas Redux,http://viaf.org/viaf/61683295,1.3008576010412067,0.7220692154375793,0.0681085213040498,0.07793848690548766,1.3515974723911888
219,"Trollope, Anthony",1875,fic,5231,gutenberg,The way we live now,http://viaf.org/viaf/61683295,1.499840635956278,0.7737873660462493,0.07101449275362319,0.07668302945301543,1.3275252883342787
220,"Eliot, George",1876,fic,7469,gutenberg,Daniel Deronda,http://viaf.org/viaf/89000553,1.1713727352425483,0.6546810816978549,0.06003849135281067,0.09782951538317607,1.3884151306288346
221,"Trollope, Anthony",1876,fic,2158,gutenberg,Prime Minister,http://viaf.org/viaf/61683295,1.3864675064095418,0.7744722197685717,0.07231293790134864,0.07983109728281848,1.3327836938677668
