,index,author,viaf_author_uri,title,downloads,date,gutenberg_id,genre,source
280,3431,"Bennet, Robert Ames",,A Volunteer with Pike: The True Narrative of One Dr. John Robinson and of His Love for the Fair Se?orita Vallois,24,date?,33091,fic,gutenberg
281,4281,"Bennet, Robert Ames",,For The White Christ: A Story of the Days of Charlemagne,20,date?,42050,fic,gutenberg
282,3530,"Bennet, Robert Ames",,Into the Primitive,11,date?,33903,fic,gutenberg
283,705,"Bennet, Robert Ames",,Out of the Primitive,2,date?,6116,fic,gutenberg
284,2880,"Bennett, Arnold",,A Great Man: A Frolic,20,date?,29860,fic,gutenberg
285,3696,"Bennett, Arnold",,Anna of the Five Towns,77,date?,35505,fic,gutenberg
286,1060,"Bennett, Arnold",,Buried Alive: A Tale of These Days,33,date?,10911,fic,gutenberg
287,1914,"Bennett, Arnold",,Clayhanger,60,date?,21249,fic,gutenberg
288,4081,"Bennett, Arnold",,Denry the Audacious,18,date?,40103,fic,gutenberg
289,1217,"Bennett, Arnold",,Helen with the High Hand (2nd ed.),14,date?,12779,fic,gutenberg
290,1041,"Bennett, Arnold",,Hilda Lessways,27,date?,10658,fic,gutenberg
291,1456,"Bennett, Arnold",,Hugo: A Fantasia on Modern Themes,11,date?,15712,fic,gutenberg
292,1276,"Bennett, Arnold",,Leonora,20,date?,13723,fic,gutenberg
293,4097,"Bennett, Arnold",,Lilian,13,date?,40343,fic,gutenberg
294,1211,"Bennett, Arnold",,Mr. Prohack,11,date?,12773,fic,gutenberg
295,1101,"Bennett, Arnold",,Sacred and Profane Love: A Novel in Three Episodes,18,date?,11360,fic,gutenberg
296,1260,"Bennett, Arnold",,Tales of the Five Towns,60,date?,13293,fic,gutenberg
297,1237,"Bennett, Arnold",,"The Card, a Story of Adventure in the Five Towns",75,date?,12986,fic,gutenberg
298,1854,"Bennett, Arnold",,"The Card, a Story of Adventure in the Five Towns",5,date?,20600,fic,gutenberg
299,1567,"Bennett, Arnold",,The Ghost: A Modern Fantasy,35,date?,17176,fic,gutenberg
300,361,"Bennett, Arnold",,The Grand Babylon H?tel,56,date?,2813,fic,gutenberg
301,502,"Bennett, Arnold",,The Grim Smile of the Five Towns,35,date?,4734,fic,gutenberg
302,1340,"Bennett, Arnold",,The Lion's Share,14,date?,14487,fic,gutenberg
303,1240,"Bennett, Arnold",,The Matador of the Five Towns and Other Stories,32,date?,12995,fic,gutenberg
304,4085,"Bennett, Arnold",,The Old Adam: A Story of Adventure,42,date?,40168,fic,gutenberg
305,562,"Bennett, Arnold",,The Old Wives' Tale,124,date?,5247,fic,gutenberg
306,1191,"Bennett, Arnold",,The Pretty Lady,39,date?,12673,fic,gutenberg
307,1231,"Bennett, Arnold",,The Price of Love,21,date?,12912,fic,gutenberg
308,2025,"Bennett, Arnold",,The Price of Love,4,date?,22437,fic,gutenberg
309,1184,"Bennett, Arnold",,The Regent,18,date?,12611,fic,gutenberg
310,1187,"Bennett, Arnold",,The Roll-Call,31,date?,12654,fic,gutenberg
311,4108,"Bennett, Arnold",,These Twain,15,date?,40483,fic,gutenberg
312,2244,"Bennett, Ethel Hume",,Judy of York Hill,6,date?,24241,fic,gutenberg
313,1114,"Bennett, John",,Master Skylark: A Story of Shakspere's Time,22,date?,11574,fic,gutenberg
314,1321,"Beno?t, Pierre",,Atlantida,66,date?,14301,fic,gutenberg
315,3900,"Benson, E. F. (Edward Frederic)",,Across the Stream,12,date?,37917,fic,gutenberg
316,4538,"Benson, E. F. (Edward Frederic)",,Arundel,15,date?,45719,fic,gutenberg
317,2722,"Benson, E. F. (Edward Frederic)",,Daisy's Aunt,32,date?,28999,fic,gutenberg
318,4134,"Benson, E. F. (Edward Frederic)",,Dodo Wonders--,17,date?,40719,fic,gutenberg
319,4141,"Benson, E. F. (Edward Frederic)",,Dodo's Daughter: A Sequel to Dodo,29,date?,40762,fic,gutenberg
320,4474,"Benson, E. F. (Edward Frederic)",,Dodo: A Detail of the Day. Volumes 1 and 2,42,date?,44486,fic,gutenberg
321,4144,"Benson, E. F. (Edward Frederic)",,Mammon and Co.,17,date?,40797,fic,gutenberg
322,282,"Benson, E. F. (Edward Frederic)",,Michael,30,date?,2072,fic,gutenberg
323,2411,"Benson, E. F. (Edward Frederic)",,Miss Mapp,91,date?,25919,fic,gutenberg
324,762,"Benson, E. F. (Edward Frederic)",,Queen Lucia,142,date?,6840,fic,gutenberg
325,1909,"Benson, E. F. (Edward Frederic)",,Queen Lucia,17,date?,21157,fic,gutenberg
326,4143,"Benson, E. F. (Edward Frederic)",,Scarlet and Hyssop: A Novel,17,date?,40795,fic,gutenberg
327,4445,"Benson, E. F. (Edward Frederic)",,The Angel of Pain,24,date?,44210,fic,gutenberg
328,4548,"Benson, E. F. (Edward Frederic)",,The House of Defence v. 1,11,date?,45800,fic,gutenberg
329,4549,"Benson, E. F. (Edward Frederic)",,The House of Defence v. 2,8,date?,45801,fic,gutenberg
330,4565,"Benson, E. F. (Edward Frederic)",,The Judgment Books: A Story,12,date?,46077,fic,gutenberg
331,4563,"Benson, E. F. (Edward Frederic)",,The Relentless City,9,date?,46057,fic,gutenberg
332,4142,"Benson, E. F. (Edward Frederic)",,The Rubicon,14,date?,40793,fic,gutenberg
333,4609,"Benson, E. F. (Edward Frederic)",,The Vintage: A Romance of the Greek War of Independence,17,date?,46782,fic,gutenberg
334,4576,"Benson, E. F. (Edward Frederic)",,Thorley Weir,11,date?,46258,fic,gutenberg
335,4544,"Benson, E. F. (Edward Frederic)",,Up and Down,13,date?,45742,fic,gutenberg
336,1782,"Benson, Robert Hugh",,By What Authority?,22,date?,19697,fic,gutenberg
337,1479,"Benson, Robert Hugh",,Come Rack! Come Rope!,31,date?,15992,fic,gutenberg
338,1297,"Benson, Robert Hugh",,Lord of the World,214,date?,14021,fic,gutenberg
339,1592,"Benson, Robert Hugh",,None Other Gods,17,date?,17627,fic,gutenberg
340,1492,"Benson, Robert Hugh",,Oddsfish!,5,date?,16288,fic,gutenberg
341,1120,"Benson, Robert Hugh",,The Dawn of All,44,date?,11626,fic,gutenberg
342,1466,"Benson, Robert Hugh",,"The History of Richard Raynal, Solitary",13,date?,15808,fic,gutenberg
343,1495,"Benson, Robert Hugh",,The King's Achievement,20,date?,16375,fic,gutenberg
344,1319,"Benson, Robert Hugh",,The Necromancers,35,date?,14275,fic,gutenberg
345,1385,"Benson, Stella",,Living Alone,39,date?,14907,fic,gutenberg
346,1097,"Benson, Stella",,This Is the End,12,date?,11324,fic,gutenberg
347,4545,"Bensusan, S. L. (Samuel Levy)",,The Heart of the Wild: Nature Studies from Near and Far,6,date?,45745,fic,gutenberg
348,1954,"Bentley, E. C. (Edmund Clerihew)",,The Woman in Black,81,date?,21854,fic,gutenberg
349,334,"Bentley, E. C. (Edmund Clerihew)",,Trent's Last Case,201,date?,2568,fic,gutenberg
350,866,"Ben?t, Stephen Vincent",,Young People's Pride: A Novel,19,date?,8403,fic,gutenberg
351,4374,"Bercovici, Konrad",,Dust of New York,13,date?,43095,fic,gutenberg
352,1398,"Beresford, J. D. (John Davys)",,The Jervaise Comedy,2,date?,15116,fic,gutenberg
353,2034,"Beresford, J. D. (John Davys)",,"The Psychical Researcher's Tale - The Sceptical Poltergeist: From ""The New Decameron"", Volume III.",8,date?,22479,fic,gutenberg
354,2536,"Beresford, J. D. (John Davys)",,The Wonder,171,date?,27188,fic,gutenberg
355,3001,"Berry, Don",,Sound of Terror,13,date?,30673,fic,gutenberg
356,1185,"Berry, R. L. (Robert Lee)",,Around Old Bethany: A Story of the Adventures of Robert and Mary Davis,3,date?,12616,fic,gutenberg
357,2250,"Berryman, John",,Card Trick,88,date?,24277,fic,gutenberg
358,2948,"Berryman, John",,Modus Vivendi,44,date?,30311,fic,gutenberg
359,3018,"Berryman, John",,The Right Time,47,date?,30770,fic,gutenberg
360,3002,"Berryman, John",,The Trouble with Telstar,59,date?,30679,fic,gutenberg
361,2260,"Berryman, John",,Vigorish,41,date?,24382,fic,gutenberg
362,2375,"Bevan, Tom",,Sea-Dogs All!: A Tale of Forest and Sea,8,date?,25670,fic,gutenberg
363,3066,"Beyerlein, Franz Adam",,'Jena' or 'Sedan'?,4,date?,31099,fic,gutenberg
364,1136,"Bianco, Margery Williams",,The Velveteen Rabbit,359,date?,11757,fic,gutenberg
365,2209,"Bianco, Margery Williams",,The Velveteen Rabbit,25,date?,23980,fic,gutenberg
366,2446,"Bianco, Margery Williams",,The Velveteen Rabbit,19,date?,26286,fic,gutenberg
367,1402,"Bibesco, Elizabeth",,Balloons,8,date?,15156,fic,gutenberg
368,3032,"Biggers, Earl Derr",,Seven Keys to Baldpate,38,date?,30836,fic,gutenberg
369,236,"Biggers, Earl Derr",,The Agony Column,48,date?,1814,fic,gutenberg
370,3079,"Bilse, Fritz Oswald",,A Little Garrison: A Realistic Novel of German Army Life of To-day,7,date?,31248,fic,gutenberg
371,3891,"Bindloss, Harold",,A Damaged Reputation,8,date?,37761,fic,gutenberg
372,3971,"Bindloss, Harold",,A Prairie Courtship,13,date?,38723,fic,gutenberg
373,1318,"Bindloss, Harold",,Alton of Somasco: A Romance of the Great Northwest,4,date?,14261,fic,gutenberg
374,2746,"Bindloss, Harold",,Blake's Burden,6,date?,29155,fic,gutenberg
375,2414,"Bindloss, Harold",,Brandon of the Engineers,9,date?,25923,fic,gutenberg
376,3801,"Bindloss, Harold",,By Right of Purchase,12,date?,36705,fic,gutenberg
377,1328,"Bindloss, Harold",,Carmen's Messenger,8,date?,14361,fic,gutenberg
378,3954,"Bindloss, Harold",,Delilah of the Snows,11,date?,38635,fic,gutenberg
379,3959,"Bindloss, Harold",,For Jacinta,8,date?,38670,fic,gutenberg
380,3584,"Bindloss, Harold",,For the Allinson Honor,6,date?,34415,fic,gutenberg
381,3932,"Bindloss, Harold",,Harding of Allenwood,7,date?,38343,fic,gutenberg
382,2578,"Bindloss, Harold",,Hawtrey's Deputy,5,date?,27601,fic,gutenberg
383,4662,"Bindloss, Harold",,In the Misty Seas: A Story of the Sealers of Behring Strait,6,date?,47992,fic,gutenberg
384,3587,"Bindloss, Harold",,Johnstone of the Border,9,date?,34425,fic,gutenberg
385,4012,"Bindloss, Harold",,Kit Musgrave's Luck,7,date?,39453,fic,gutenberg
386,1000,"Bindloss, Harold",,Lister's Great Adventure,6,date?,10076,fic,gutenberg
387,3986,"Bindloss, Harold",,Long Odds,7,date?,39019,fic,gutenberg
388,2570,"Bindloss, Harold",,Lorimer of the Northwest,6,date?,27504,fic,gutenberg
389,2413,"Bindloss, Harold",,Masters of the Wheat-Lands,6,date?,25922,fic,gutenberg
390,3912,"Bindloss, Harold",,Northwest!,13,date?,38069,fic,gutenberg
391,2752,"Bindloss, Harold",,Partners of the Out-Trail,6,date?,29183,fic,gutenberg
392,2409,"Bindloss, Harold",,Prescott of Saskatchewan,5,date?,25916,fic,gutenberg
393,1363,"Bindloss, Harold",,Ranching for Sylvia,8,date?,14698,fic,gutenberg
394,3913,"Bindloss, Harold",,The Boy Ranchers of Puget Sound,11,date?,38087,fic,gutenberg
395,1062,"Bindloss, Harold",,"The Buccaneer Farmer: Published in England under the Title ""Askew's Victory""",6,date?,10930,fic,gutenberg
396,3882,"Bindloss, Harold",,The Coast of Adventure,5,date?,37582,fic,gutenberg
397,3723,"Bindloss, Harold",,The Dust of Conflict,8,date?,35834,fic,gutenberg
398,420,"Bindloss, Harold",,The Girl from Keller's,10,date?,3663,fic,gutenberg
399,1911,"Bindloss, Harold",,The Gold Trail,9,date?,21205,fic,gutenberg
400,2843,"Bindloss, Harold",,The Greater Power,9,date?,29650,fic,gutenberg
401,4039,"Bindloss, Harold",,The Impostor,5,date?,39698,fic,gutenberg
402,1335,"Bindloss, Harold",,The Intriguers,3,date?,14406,fic,gutenberg
403,3809,"Bindloss, Harold",,The League of the Leopard,11,date?,36804,fic,gutenberg
404,2408,"Bindloss, Harold",,The Long Portage,5,date?,25910,fic,gutenberg
405,1314,"Bindloss, Harold",,The Lure of the North,3,date?,14234,fic,gutenberg
406,3914,"Bindloss, Harold",,The Mistress of Bonaventure,9,date?,38144,fic,gutenberg
407,3926,"Bindloss, Harold",,The Protector,10,date?,38286,fic,gutenberg
408,3721,"Bindloss, Harold",,The Secret of the Reef,8,date?,35823,fic,gutenberg
409,3973,"Bindloss, Harold",,Thrice Armed,10,date?,38747,fic,gutenberg
410,2766,"Bindloss, Harold",,Thurston of Orchard Valley,7,date?,29266,fic,gutenberg
411,957,"Bindloss, Harold",,Vane of the Timberlands,6,date?,9778,fic,gutenberg
412,1370,"Bindloss, Harold",,Winston of the Prairie,9,date?,14763,fic,gutenberg
413,4003,"Bindloss, Harold",,Wyndham's Pal,5,date?,39349,fic,gutenberg
414,4210,"Bingham, Kate Boyles",,Langford of the Three Bars,8,date?,41534,fic,gutenberg
415,1904,"Binns, Ottwell",,A Mating in the Wilds,17,date?,21055,fic,gutenberg
416,3518,"Bird, Richard",,The Gay Adventure: A Romance,40,date?,33823,fic,gutenberg
417,2221,"Birmingham, George A.",,General John Regan,7,date?,24073,fic,gutenberg
418,2262,"Birmingham, George A.",,Gossamer,14,date?,24394,fic,gutenberg
419,1032,"Birmingham, George A.",,Hyacinth,6,date?,10538,fic,gutenberg
420,2205,"Birmingham, George A.",,Lalage's Lovers,13,date?,23946,fic,gutenberg
421,2261,"Birmingham, George A.",,"Our Casualty, and Other Stories: 1918",22,date?,24393,fic,gutenberg
422,1919,"Birmingham, George A.",,Priscilla's Spies,19,date?,21394,fic,gutenberg
423,2842,"Birmingham, George A.",,The Island Mystery,13,date?,29644,fic,gutenberg
424,2228,"Birmingham, George A.",,The Northern Iron,7,date?,24140,fic,gutenberg
425,2819,"Birmingham, George A.",,The Red Hand of Ulster,10,date?,29533,fic,gutenberg
426,4484,"Birmingham, George A.",,The Search Party,7,date?,44751,fic,gutenberg
427,1772,"Birmingham, George A.",,The Simpkins Plot,4,date?,19586,fic,gutenberg
428,4485,"Birmingham, George A.",,The Smuggler's Cave,8,date?,44752,fic,gutenberg
429,3155,"Bixby, Jerome",,The Draw,84,date?,31778,fic,gutenberg
430,3265,"Bixby, Jerome",,The Holes Around Mars,95,date?,32360,fic,gutenberg
431,3523,"Bixby, Jerome",,The Slizzers,57,date?,33850,fic,gutenberg
432,3009,"Bixby, Jerome",,Where There's Hope,44,date?,30715,fic,gutenberg
433,2863,"Bixby, Jerome",,Zen,61,date?,29750,fic,gutenberg
434,1160,"Bj?rkman, Edwin",,The Soul of a Child,4,date?,12283,fic,gutenberg
435,691,"Blackwood, Algernon",,A Prisoner in Fairyland (The Book That 'Uncle Paul' Wrote),26,date?,6021,fic,gutenberg
436,4552,"Blackwood, Algernon",,Day and Night Stories,94,date?,45964,fic,gutenberg
437,1528,"Blackwood, Algernon",,Four Weird Tales,522,date?,16726,fic,gutenberg
438,4412,"Blackwood, Algernon",,Incredible Adventures,72,date?,43816,fic,gutenberg
439,3056,"Blackwood, Algernon",,Jimbo: A Fantasy,20,date?,30974,fic,gutenberg
440,4401,"Blackwood, Algernon",,The Bright Messenger,32,date?,43594,fic,gutenberg
441,2016,"Blackwood, Algernon",,The Camp of the Dog,9,date?,22349,fic,gutenberg
442,984,"Blackwood, Algernon",,The Centaur,65,date?,9964,fic,gutenberg
443,665,"Blackwood, Algernon",,The Extra Day,20,date?,5894,fic,gutenberg
444,452,"Blackwood, Algernon",,The Garden of Survival,41,date?,4046,fic,gutenberg
445,1145,"Blackwood, Algernon",,The Human Chord,24,date?,11988,fic,gutenberg
446,1103,"Blackwood, Algernon",,The Man Whom the Trees Loved,65,date?,11377,fic,gutenberg
447,3661,"Blackwood, Algernon",,The Promise of Air,15,date?,35132,fic,gutenberg
448,3527,"Blackwood, Algernon",,The Wave: An Egyptian Aftermath,25,date?,33876,fic,gutenberg
449,1040,"Blackwood, Algernon",,Three John Silence Stories,107,date?,10624,fic,gutenberg
450,1042,"Blackwood, Algernon",,Three More John Silence Stories,47,date?,10659,fic,gutenberg
451,2849,"Blade, Zo?",,Identity,13,date?,29676,fic,gutenberg
452,2848,"Blade, Zo?",,Less than Human,12,date?,29675,fic,gutenberg
453,1547,"Blaisdell, Mary Frances",,Bunny Rabbit's Diary,7,date?,16982,fic,gutenberg
454,1655,"Blake, Emily Calvin",,Suzanna Stirs the Fire,5,date?,18499,fic,gutenberg
455,949,"Blanchard, Lucy Mansfield Blanchard",,Chico: the Story of a Homing Pigeon,7,date?,9605,fic,gutenberg
456,1955,"Blasco Ib??ez, Vicente",,Luna Benamor,5,date?,21870,fic,gutenberg
457,1131,"Blasco Ib??ez, Vicente",,Mare Nostrum (Our Sea): A Novel,13,date?,11697,fic,gutenberg
458,2826,"Blasco Ib??ez, Vicente",,Mayflower (Flor de mayo): A Tale of the Valencian Seashore,8,date?,29577,fic,gutenberg
459,3162,"Blasco Ib??ez, Vicente",,S?nnica,7,date?,31821,fic,gutenberg
460,3516,"Blasco Ib??ez, Vicente",,The Blood of the Arena,12,date?,33799,fic,gutenberg
461,3915,"Blasco Ib??ez, Vicente",,The Cabin [La barraca],27,date?,38165,fic,gutenberg
462,2527,"Blasco Ib??ez, Vicente",,The Dead Command: From the Spanish Los Muertos Mandan,13,date?,27068,fic,gutenberg
463,3937,"Blasco Ib??ez, Vicente",,The Enemies of Women (Los enemigos de la mujer),7,date?,38458,fic,gutenberg
464,205,"Blasco Ib??ez, Vicente",,The Four Horsemen of the Apocalypse,78,date?,1484,fic,gutenberg
465,3988,"Blasco Ib??ez, Vicente",,"The Last Lion, and Other Tales",13,date?,39062,fic,gutenberg
466,1146,"Blasco Ib??ez, Vicente",,The Shadow of the Cathedral,6,date?,12041,fic,gutenberg
467,1126,"Blasco Ib??ez, Vicente",,The Torrent (Entre Naranjos),23,date?,11674,fic,gutenberg
468,1700,"Blasco Ib??ez, Vicente",,Woman Triumphant (La Maja Desnuda),9,date?,18876,fic,gutenberg
469,2093,"Blish, James",,One-Shot,107,date?,22958,fic,gutenberg
470,3286,"Blish, James",,The Thing in the Attic,90,date?,32447,fic,gutenberg
471,2384,"Bloch, Robert",,This Crowded Earth,167,date?,25776,fic,gutenberg
472,3160,"Blossom, Henry",,Checkers: A Hard-luck Story,2,date?,31813,fic,gutenberg
473,370,"Bojer, Johan",,The Great Hunger,12,date?,2943,fic,gutenberg
474,2854,"Bond, Nelson Slade",,Lighter Than You Think,38,date?,29698,fic,gutenberg
475,3109,"Bone, David W. (David William)",,The Brassbounder: A Tale of the Sea,6,date?,31497,fic,gutenberg
476,1258,"Bone, Gertrude",,Women of the Country,0,date?,13278,fic,gutenberg
477,2454,"Bone, Jesse F. (Jesse Franklin)",,A Prize for Edie,37,date?,26332,fic,gutenberg
478,2499,"Bone, Jesse F. (Jesse Franklin)",,A Question of Courage,52,date?,26772,fic,gutenberg
479,3238,"Bone, Jesse F. (Jesse Franklin)",,Assassin,97,date?,32237,fic,gutenberg
480,3246,"Bone, Jesse F. (Jesse Franklin)",,Insidekick,50,date?,32272,fic,gutenberg
481,3146,"Bone, Jesse F. (Jesse Franklin)",,Noble Redman,40,date?,31701,fic,gutenberg
482,2434,"Bone, Jesse F. (Jesse Franklin)",,Pandemic,68,date?,26206,fic,gutenberg
483,2767,"Bone, Jesse F. (Jesse Franklin)",,The Issahar Artifacts,59,date?,29271,fic,gutenberg
484,328,"Bone, Jesse F. (Jesse Franklin)",,The Lani People,54,date?,2509,fic,gutenberg
485,3215,"Bone, Jesse F. (Jesse Franklin)",,To Choke an Ocean,46,date?,32124,fic,gutenberg
486,3695,"Bonner, Geraldine",,"Miss Maitland, Private Secretary",24,date?,35504,fic,gutenberg
487,3688,"Bonner, Geraldine",,The Black Eagle Mystery,35,date?,35484,fic,gutenberg
488,1733,"Bonner, Geraldine",,The Emigrant Trail,11,date?,19113,fic,gutenberg
489,3694,"Bonner, Geraldine",,The Girl at Central,23,date?,35503,fic,gutenberg
490,956,"Bonner, Geraldine",,Treasure and Trouble Therewith: A Tale of California,9,date?,9775,fic,gutenberg
491,4016,"Bonner, Mary Graham",,Daddy's Bedtime Bird Stories,17,date?,39484,fic,gutenberg
492,3219,"Boothby, Guy",,"""Long Live the King!""",20,date?,32132,fic,gutenberg
493,4057,"Boothby, Guy",,"'Farewell, Nikola'",16,date?,39906,fic,gutenberg
494,1940,"Boothby, Guy",,"A Bid for Fortune; Or, Dr. Nikola's Vendetta",28,date?,21640,fic,gutenberg
495,3815,"Boothby, Guy",,A Cabinet Secret,29,date?,36892,fic,gutenberg
496,3826,"Boothby, Guy",,In Strange Company: A Story of Chili and the Southern Seas,18,date?,37081,fic,gutenberg
497,3492,"Boothby, Guy",,"Pharos, The Egyptian: A Romance",21,date?,33610,fic,gutenberg
498,4188,"Boothby, Guy",,Sheilah McLeod: A Heroine of the Back Blocks,18,date?,41269,fic,gutenberg
499,3903,"Boothby, Guy",,The Beautiful White Devil,27,date?,37948,fic,gutenberg
500,3673,"Boothby, Guy",,The Childerbridge Mystery,38,date?,35277,fic,gutenberg
501,3787,"Boothby, Guy",,The Kidnapped President,14,date?,36492,fic,gutenberg
502,4043,"Boothby, Guy",,The Marriage of Esther,24,date?,39731,fic,gutenberg
503,4350,"Boothby, Guy",,The Mystery of the Clasped Hands: A Novel,39,date?,42807,fic,gutenberg
504,3421,"Boothby, Guy",,The Red Rat's Daughter,19,date?,33004,fic,gutenberg
505,1542,"Bosher, Kate Langley",,Kitty Canary: A Novel,5,date?,16946,fic,gutenberg
506,1442,"Bosher, Kate Langley",,"Mary Cary: ""Frequently Martha""",13,date?,15571,fic,gutenberg
507,698,"Bosher, Kate Langley",,Miss Gibbie Gault,4,date?,6075,fic,gutenberg
508,1236,"Bosher, Kate Langley",,People Like That: A Novel,5,date?,12972,fic,gutenberg
509,1235,"Bosher, Kate Langley",,The Man in Lonely Land,5,date?,12971,fic,gutenberg
510,2396,"Bottome, Phyllis",,The Dark Tower,87,date?,25829,fic,gutenberg
511,4174,"Bottome, Phyllis",,The Second Fiddle,6,date?,41107,fic,gutenberg
512,2606,"Bova, Ben",,The Next Logical Step,136,date?,28063,fic,gutenberg
513,4322,"Bowen, Marjorie",,God and the King,15,date?,42521,fic,gutenberg
514,3256,"Bowen, Robert Sidney",,Dave Dawson at Casablanca,33,date?,32331,fic,gutenberg
515,3285,"Bowen, Robert Sidney",,Dave Dawson at Dunkirk,39,date?,32440,fic,gutenberg
516,4240,"Bowen, Robert Sidney",,Dave Dawson at Truk,19,date?,41753,fic,gutenberg
517,3304,"Bowen, Robert Sidney",,Dave Dawson on Guadalcanal,35,date?,32542,fic,gutenberg
518,4235,"Bowen, Robert Sidney",,Dave Dawson on the Russian Front,25,date?,41718,fic,gutenberg
519,4309,"Bowen, Robert Sidney",,Dave Dawson with the Commandos,27,date?,42250,fic,gutenberg
520,4234,"Bowen, Robert Sidney",,Dave Dawson with the R.A.F.,39,date?,41715,fic,gutenberg
