author,date,genre,gutenberg_id,source,title,viaf_author_uri
"Lewis, C. S.",1950,chifantasy | teamblack,11099,genrescorpus,The lion: the witch and t,
"Crispin, Edmund,",1950,teamblack | chimyst,11907,genrescorpus,Frequent hearses,
"Bentley, E. C.",1950,chifantasy | teamblack,11903,genrescorpus,Elephant's work,
"Castor, Henry,",1950,chirandom | teamred,10202,genrescorpus,The year of the Spaniard,
"Asimov, Isaac,",1950,teamblack | chiscifi | stew,10970,genrescorpus,I: robot,
"Fast, Howard,",1950,chirandom | teamblack,10986,genrescorpus,The proud and the free,
"Coxe, George Harmon,",1950,teamred | chimyst,10983,genrescorpus,The frightened fianc’__Î‘’ Î‘’â’_ÎæÎ‘’â_e,
"Van Vogt, A. E. 1912-2000",1950,chirandom | teamblack | chiscifi,11013,genrescorpus,The house that stood stil,
"Wylie, Philip,",1951,teamred | chiscifi | stew,20041,genrescorpus,The disappearance,
"Spillane, Mickey,",1951,hardboiled | chimyst | teamred,20032,genrescorpus,The big kill,
"Davis, Dorothy Salisbury,",1951,teamblack | chimyst,20008,genrescorpus,A gentle murderer,
"Asimov, Isaac,",1951,teamred | chiscifi,20002,genrescorpus,Foundation,
"Merwin, Sam,",1951,chirandom | teamred | chiscifi,20026,genrescorpus,The house of many worlds,
"MacDonald, John D.",1951,teamblack | chiscifi | stew,20021,genrescorpus,Wine of the dreamers,
"Allingham, Margery,",1952,teamred | chimyst | cozy,23468,genrescorpus,The tiger in the smoke,
"Asimov, Isaac,",1952,chirandom | teamblack | chiscifi | stew,20044,genrescorpus,Foundation and empire,
"Brown, Fredric,",1952,teamred | chimyst | stew,20049,genrescorpus,Deep end,
"Jones, Raymond F.",1952,teamblack | chiscifi,20065,genrescorpus,Son of the stars,
"Spillane, Mickey,",1952,chirandom | hardboiled | teamblack | chimyst | stew,20078,genrescorpus,Kiss me: deadly,
"Vonnegut, Kurt,",1952,chirandom | teamblack | chiscifi | stew,20079,genrescorpus,Player piano,
"Powell, Richard,",1952,chirandom | teamblack | chimyst,20075,genrescorpus,A shot in the dark,
"Malamud, Bernard",1952,chirandom | teamblack,20070,genrescorpus,The natural,
"Lowndes, Robert W,",1953,teamred | chiscifi,20106,genrescorpus,Mystery of the third mine,
"Pangborn, Edgar,",1953,chirandom | teamblack | chiscifi | stew,20114,genrescorpus,West of the sun,
"Asimov, Isaac,",1953,chirandom | teamred | chiscifi | stew,20083,genrescorpus,Second foundation,
"Brown, Fredric,",1953,chirandom | teamred | chiscifi | stew,20089,genrescorpus,The lights in the sky are,
"Bradbury, Ray,",1953,teamblack | chiscifi | stew,20088,genrescorpus,Fahrenheit 451,
"Goudge, Elizabeth,",1953,chirandom | teamred,23474,genrescorpus,The heart of the family,
"Lasswell, Mary,",1953,chirandom | teamred,20102,genrescorpus,Tooner Schooner,
"Foote, Shelby,",1954,chirandom | teamred,20136,genrescorpus,Jordan County,
"Heinlein, Robert A.",1954,teamblack | chiscifi | stew,20139,genrescorpus,The star beast,
"Reilly, Helen,",1954,teamblack | chimyst,20162,genrescorpus,Tell her it's murder,
"Robbins, Harold,",1954,chirandom | teamblack,20163,genrescorpus,Never leave me,
"Del Rey, Lester,",1954,teamblack | chiscifi,20133,genrescorpus,Step to the stars,
"Matheson, Richard,",1954,teamred | pbgothic | chihorror | chiscifi,20152,genrescorpus,I am legend,
"Manfred, Frederick Feikem",1954,chirandom | teamred,20151,genrescorpus,Lord Grizzly,
"Crane, Frances,",1955,teamred | chimyst,20176,genrescorpus,Death in lilac time,
"McCarthy, Mary",1955,chirandom | teamred,20194,genrescorpus,A charmed life,
"Stout, Rex,",1955,teamred | chimyst,20205,genrescorpus,Before midnight,
"MacDonald, John D.",1956,chirandom | teamblack,20240,genrescorpus,You live once,
"Del Rey, Lester,",1956,teamblack | chiscifi,20222,genrescorpus,Mission to the moon,
"Heinlein, Robert A.",1956,chirandom | teamred | chiscifi,20233,genrescorpus,Double star,
"Coxe, George Harmon,",1956,teamblack | chimyst,20218,genrescorpus,Man on a rope,
"Crane, Frances,",1956,teamblack | chimyst,20219,genrescorpus,Horror on the Ruby X,
"Hoyle, Fred,",1957,teamblack | chiscifi,23487,genrescorpus,The black cloud,
"Malvern, Gladys,",1957,chirandom | teamblack,20290,genrescorpus,My lady: my love,
"Moore, C. L.",1957,teamred | chiscifi,20293,genrescorpus,Doomsday morning,
"Dick, Philip K,",1957,chirandom | teamblack | chiscifi,20270,genrescorpus,Eye in the sky,
"Taylor, Robert Lewis,",1958,chirandom | teamred,20350,genrescorpus,The travels of Jaimie McP,
"Updike, John,",1958,chirandom | teamblack,20352,genrescorpus,The poorhouse fair,
"MacInnes, Helen,",1958,chirandom | teamblack,20335,genrescorpus,North from Rome,
"Kirkland, Elithe Hamilton",1959,chirandom | teamblack,20380,genrescorpus,Love is a wild assault,
"Gardner, Erle Stanley,",1959,teamred | det100 | chimyst,20371,genrescorpus,The case of the deadly to,
"Gantz, Kenneth Franklin,",1959,teamred | chiscifi,20370,genrescorpus,Not in solitude,
"Heinlein, Robert A.",1959,teamblack | chiscifi | stew,20374,genrescorpus,Starship troopers,
"Himes, Chester B.",1959,chirandom | hardboiled | chimyst | teamred,21104,genrescorpus,The crazy kill,
"Bloch, Robert,",1959,teamblack | pbgothic,BlochPsycho1959,genrescorpus,Psycho,
"Jackson, Shirley,",1959,teamblack | pbgothic | stew,JacksonHillHouse1959,genrescorpus,The Haunting of Hill House,
"Nin, Anais,",1959,chirandom | teamred,20390,genrescorpus,Children of the albatross,
"Stout, Rex,",1959,teamred | chimyst,20393,genrescorpus,Plot it yourself,
"Sheckley, Robert,",1960,teamblack | chiscifi,20427,genrescorpus,Store of infinity,
"Sigal, Clancy,",1960,chirandom | teamblack,20428,genrescorpus,Weekend in Dinlock,
"MacInnes, Helen,",1960,chirandom | teamblack,20414,genrescorpus,Decision at Delphi,
"McBain, Ed,",1960,teamblack | chimyst | stew,20417,genrescorpus,Give the boys a great big,
"Vance, Jack,",1960,teamred | chimyst,20433,genrescorpus,The man in the cage,
"Robbins, Harold,",1961,chirandom | teamred,20471,genrescorpus,The carpetbaggers,
"Stout, Rex,",1961,chirandom | teamblack | chimyst,20474,genrescorpus,The final deduction,
"Galouye, Daniel F,",1961,teamred | chiscifi | stew,20450,genrescorpus,Dark universe,
"Garrett, Randall,",1962,teamred | chiscifi | stew,20496,genrescorpus,Unwise child,
"Burroughs, William S.",1962,chirandom | teamblack,20481,genrescorpus,The ticket that exploded,
"Bradbury, Ray,",1962,teamblack | chihorror | chiscifi,20480,genrescorpus,Something wicked this way,
"Clifton, Mark,",1962,teamblack | chiscifi,20485,genrescorpus,When they come from space,
"L'Engle, Madeleine,",1962,chifantasy | teamblack | chiscifi,20505,genrescorpus,A wrinkle in time,
"Huxley, Aldous,",1962,chiutopia | chiscifi | teamred,23507,genrescorpus,Island,
"Stout, Rex,",1962,chirandom | teamblack | chimyst,20526,genrescorpus,Gambit,
"Shannon, Dell,",1962,teamblack | chimyst,20522,genrescorpus,Extra kill,
"Kerouac, Jack,",1963,chirandom | teamblack,20544,genrescorpus,Visions of Gerard,
"Vonnegut, Kurt,",1963,teamblack | chiscifi,20563,genrescorpus,Cat's Cradle,
"Caldwell, Taylor,",1963,chirandom | teamblack,20533,genrescorpus,Grandmother and the pries,
"Fast, Howard,",1964,chirandom | teamblack,20582,genrescorpus,Agrippa's daughter,
"Snow, C. P.",1964,chirandom | teamblack,23514,genrescorpus,Corridors of power,
"Clement, Hal,",1964,teamblack | chiscifi,20573,genrescorpus,Close to critical,
"Burroughs, William S.",1964,teamblack | chiscifi,20572,genrescorpus,Nova Express,
"Kim, Richard E.",1964,chirandom | teamred,20592,genrescorpus,The martyred,
"Traver, Robert,",1965,chirandom | teamblack,20665,genrescorpus,Laughing whitefish,
"Ball, John Dudley,",1965,teamred | chimyst,20618,genrescorpus,In the heat of the night,
"Spencer, Elizabeth,",1965,chirandom | teamblack,20661,genrescorpus,The voice at the back doo,
"Allingham, Margery,",1965,teamblack | chimyst | stew,23516,genrescorpus,The mind readers,
"MacDonald, John D.",1965,chirandom | teamred | chimyst,20642,genrescorpus,A deadly shade of gold,
"Moore, Robin,",1965,chirandom | teamblack,20648,genrescorpus,The green berets,
"Nabokov, Vladimir Vladimi",1965,chirandom | teamred,20649,genrescorpus,The eye,
"Prather, Richard S,",1965,teamred | chimyst,20653,genrescorpus,The meandering corpse,
"Raphael, Rick,",1965,teamred | chiscifi | stew,20655,genrescorpus,Code three,
"Braithwaite, E. R.  (Edwa",1965,chirandom | teamblack,20620,genrescorpus,Choice of straws,
"Friedman, Sanford,",1965,chirandom | teamblack,20632,genrescorpus,Totempole,
"Pynchon, Thomas,",1966,chirandom | teamblack,20709,genrescorpus,The crying of lot 49,
"Dick, Philip K,",1966,chirandom | teamblack | chiscifi,20684,genrescorpus,Now wait for last year,
"Herbert, Frank,",1966,teamred | chiscifi,20694,genrescorpus,The eyes of Heisenberg,
"MacDonald, John D.",1966,teamred | chimyst,20698,genrescorpus,Darker than amber,
"Delany, Samuel R,",1966,teamred | chiscifi,20683,genrescorpus,Babel-17,
"Westlake, Donald E,",1966,teamred | chimyst | stew,20720,genrescorpus,The busy body,
"Zelazny, Roger,",1966,chifantasy | teamblack | chiscifi,20723,genrescorpus,This immortal,
"Capps, Benjamin,",1966,chirandom | teamred,20677,genrescorpus,A woman of the people,
"Asimov, Isaac,",1966,teamred | chiscifi | stew,20673,genrescorpus,Fantastic voyage,
"Alexander, Lloyd,",1966,teamred | chifantasy,20671,genrescorpus,The castle of Llyr,
"Schmitz, James H.",1966,teamred | chiscifi,20712,genrescorpus,The witches of Karres,
"Vance, Jack,",1967,teamblack | chimyst,20767,genrescorpus,The Pleasant Grove murder,
"Fox, Paula,",1967,chirandom | teamblack,20737,genrescorpus,Poor George,
"Braun, Lilian Jackson,",1967,chirandom | teamblack | chimyst,20727,genrescorpus,The cat who ate Danish mo,
"Reed, Ishmael,",1967,chifantasy | teamblack,20755,genrescorpus,The free-lance pallbearer,
"McNichols, Charles Longstreth,",1967,chirandom | teamred,20750,genrescorpus,Crazy weather,
"Levin, Ira,",1967,teamblack | pbgothic | chihorror | stew,20743,genrescorpus,Rosemary's baby,
"Ellin, Stanley,",1967,teamblack | chimyst,20734,genrescorpus,House of cards,
"Oates, Joyce Carol,",1968,teamred | pbgothic | chihorror,20791,genrescorpus,Expensive people,
"Chappell, Fred,",1968,teamred | chihorror,20772,genrescorpus,Dagon,
"Peters, Elizabeth,",1968,chirandom | teamblack,20794,genrescorpus,The jackal's head,
"Davis, Gwen,",1969,chirandom | teamred,20820,genrescorpus,The pretenders,
"Macdonald, Ross,",1969,teamred | chimyst,20833,genrescorpus,The goodbye look,
"Nabokov, Vladimir Vladimi",1969,chirandom | teamblack,20837,genrescorpus,Ada,
"Dick, Philip K,",1969,teamred | chiscifi,20821,genrescorpus,Galactic pot-healer,
"Nielsen, Helen,",1969,teamred | chimyst | stew,20839,genrescorpus,Darkest hour,
"Du Maurier, Daphne,",1969,chifantasy | teamblack,23531,genrescorpus,The house on the strand,
"Pentecost, Hugh,",1969,chirandom | teamblack | chimyst | stew,20842,genrescorpus,Girl watcher's funeral,
"Davidson, Avram,",1969,teamblack | chiscifi,20819,genrescorpus,The phoenix and the mirro,
"Stout, Rex,",1969,teamred | chimyst,20855,genrescorpus,Death of a dude,
"Anderson, Poul,",1970,chirandom | teamblack | chiscifi,20866,genrescorpus,Tau zero,
"Spillane, Mickey,",1970,hardboiled | teamblack | chimyst | stew,20922,genrescorpus,Survival Zero,
"Silverberg, Robert,",1970,teamblack | chiscifi,20919,genrescorpus,Downward to the earth,
"Brown, James Cooke,",1970,chiutopia | teamblack,20871,genrescorpus,The Troika incident,
"Kurtz, Katherine,",1970,chifantasy | teamblack | chiscifi,20898,genrescorpus,Deryni rising,
"L'Amour, Louis,",1970,chirandom | teamred,20899,genrescorpus,Galloway,
"White, Patrick,",1970,chirandom | teamred,23537,genrescorpus,The vivisector,
"Geissler, Ludwig A,",1891,chiutopia | chiscifi | teamred | stew,20956,genrescorpus,Looking beyond,
"Corman, Avery,",1971,chifantasy | teamblack,20942,genrescorpus,Oh: God!,
"Blatty, William Peter",1971,teamblack | pbgothic,20936,genrescorpus,The exorcist,
"Hjortsberg, William,",1971,teamred | chiscifi,20961,genrescorpus,Gray matters,
"Pentecost, Hugh,",1971,teamblack | chimyst | stew,20979,genrescorpus,The deadly joke,
"Thomas, Ross,",1971,teamblack | chimyst,20996,genrescorpus,The fools in town are on ,
"Pronzini, Bill,",1971,teamred | chimyst,20982,genrescorpus,The stalker,
"Levin, Ira,",1972,teamblack | chihorror | chiscifi,21035,genrescorpus,The Stepford wives,
"Highsmith, Patricia,",1972,chirandom | teamred | crime,21028,genrescorpus,A dog's ransom,
"Millhauser, Steven,",1972,chirandom | teamred,21043,genrescorpus,Edwin Mullhouse,
"Malzberg, Barry N,",1973,chirandom | teamblack | chiscifi,21116,genrescorpus,Herovit's world,
"Stout, Rex,",1973,teamred | chimyst,21143,genrescorpus,Please pass the guilt,
"Spencer, Scott,",1973,chirandom | teamblack,21142,genrescorpus,Last night at the brain t,
"Davis, Dorothy Salisbury,",1973,chirandom | teamblack | chimyst,21088,genrescorpus,The little brothers,
"Vonnegut, Kurt,",1973,teamred | chiscifi,21147,genrescorpus,Breakfast of Champions,
"Gardner, John,",1973,chirandom | teamred | chifantasy,21094,genrescorpus,Jason and Medeia,
"MacDonald, John D.",1973,chirandom | teamred | chimyst,21114,genrescorpus,The scarlet ruse,
"Berryman, John,",1973,chirandom | teamred,21079,genrescorpus,Recovery,
"Platt, Kin,",1973,teamblack | chimyst,21127,genrescorpus,The Princess Stakes murde,
"Piercy, Marge,",1973,chirandom | teamred,21126,genrescorpus,Small changes,
"Stark, Richard,",1974,chirandom | teamblack | crime,21221,genrescorpus,Butcher's moon,
"Le Guin, Ursula K.",1974,chiutopia | chiscifi | teamred,21187,genrescorpus,The Dispossessed,
"Platt, Kin,",1974,teamred | chimyst | stew,21211,genrescorpus,The giant kill,
"Harrison, Harry,",1974,teamblack | chimyst,21179,genrescorpus,Queen Victoria's revenge,
"Stasheff, Christopher,",1975,chirandom | chifantasy | teamblack,21288,genrescorpus,The warlock in spite of h,
"Silverberg, Robert,",1975,teamblack | chiscifi | stew,21286,genrescorpus,The stochastic man,
"Farris, John,",1976,teamblack | chihorror | stew,21318,genrescorpus,The fury,
"Rice, Anne",1976,teamblack | pbgothic,21362,genrescorpus,Interview with the vampir,
"Niven, Larry,",1976,teamblack | chiscifi,21351,genrescorpus,A world out of time,
"Platt, Kin,",1976,teamblack | chimyst,21356,genrescorpus,The body beautiful murder,
"Piercy, Marge,",1976,chiutopia | chiscifi | teamred,21355,genrescorpus,Woman on the edge of time,
"L'Amour, Louis,",1976,chirandom | teamblack,21335,genrescorpus,To the Far Blue Mountains,
"Vonnegut, Kurt,",1976,chifantasy | teamblack,21379,genrescorpus,Slapstick,
"Butler, Octavia E,",1976,teamred | chifantasy | chiscifi,21304,genrescorpus,Patternmaster,
"Lutz, John,",1976,teamred | chimyst,21341,genrescorpus,Buyer beware,
"Jenkins, Dan,",1976,chirandom | teamred,21330,genrescorpus,Limo,
"Michaels, Fern,",1977,chirandom | teamblack,21453,genrescorpus,Captive passions,
"Segal, Erich,",1977,chirandom | teamred,21473,genrescorpus,Oliver's story,
"Leiber, Fritz,",1977,teamred | chifantasy | chiscifi,21443,genrescorpus,Our lady of darkness,
"Saul, John,",1977,teamred | chihorror,21470,genrescorpus,Suffer the children,
"Dick, Philip K,",1977,teamblack | chiscifi,21412,genrescorpus,A scanner darkly,
"Sanders, Lawrence,",1977,teamred | chimyst,21469,genrescorpus,The second deadly sin,
"Donaldson, Stephen R,",1977,chirandom | chifantasy | teamblack | chiscifi | stew,21417,genrescorpus,The power that preserves,
"Foster, Alan Dean,",1977,chirandom | teamred | chiscifi,21423,genrescorpus,The end of the matter,
"Anthony, Piers,",1977,chifantasy | teamblack,21390,genrescorpus,A spell for Chameleon,
"Donaldson, Stephen R,",1977,chifantasy | teamblack,21416,genrescorpus,The Illearth war,
"Sanchez, Thomas,",1978,teamblack | chimyst,21569,genrescorpus,Zoot-suit murders,
"Peters, Elizabeth,",1978,teamred | chimyst,21565,genrescorpus,Street of the five moons,
"Mcdonald, Gregory,",1978,teamred | chimyst,21560,genrescorpus,Fletch's fortune,
"Bova, Ben,",1978,teamred | chiscifi | stew,21500,genrescorpus,Colony,
"Bayer, William,",1978,chirandom | teamblack,21494,genrescorpus,Tangier,
"Strieber, Whitley",1978,teamred | pbgothic,21578,genrescorpus,The wolfen,
"Swift, Edward,",1978,chirandom | teamred,21579,genrescorpus,Splendora,
"Brown, Wesley,",1978,chirandom | teamred,21501,genrescorpus,Tragic magic,
"Daniels, Les,",1978,teamred | chihorror | stew,21511,genrescorpus,The black castle,
"Wilcox, Collin,",1978,teamred | chimyst | stew,21589,genrescorpus,The watcher,
"King, Stephen,",1978,teamred | chihorror | stew,21542,genrescorpus,The stand,
"Lustbader, Eric,",1978,teamred | chiscifi,21552,genrescorpus,Shallows of night,
"Estleman, Loren D,",1978,teamred | chimyst | chihorror,21519,genrescorpus,Sherlock Holmes vs. Dracu,
"Adler, Warren,",1978,chirandom | teamblack,21488,genrescorpus,The Casanova embrace,
"Schulman, J. Neil 1953-  ",1979,teamblack | chiscifi,21670,genrescorpus,Alongside night,
"Gordon, Noah,",1979,chirandom | teamred,21620,genrescorpus,The Jerusalem diamond,
"Zebrowski, George,",1979,teamred | chiscifi | stew,21685,genrescorpus,Macrolife,
"Dickson, Gordon R,",1979,teamblack | chiscifi | stew,21611,genrescorpus,Masters of Everon,
"Cline, C. Terry,",1979,chirandom | teamblack,21607,genrescorpus,Cross current,
"King, Stephen,",1979,teamblack | chihorror | chiscifi | stew,21631,genrescorpus,The dead zone,
"Stasheff, Christopher,",1979,teamred | chifantasy | chiscifi,21672,genrescorpus,A wizard in Bedlam,
"Braverman, Kate,",1979,chirandom | teamblack,21603,genrescorpus,Lithium for Medea,
"Jakes, John,",1980,chirandom | teamblack,21739,genrescorpus,The Americans,
"Kurland, Michael,",1980,teamred | chiscifi,21749,genrescorpus,The last President,
"Andrews, V. C.  (Virginia",1980,teamred | chihorror,21686,genrescorpus,Petals on the wind,
"Herzog, Arthur,",1980,chirandom | teamred,21734,genrescorpus,Aries rising,
"Harris, Thomas",1981,chimyst | pbgothic | teamred,21845,genrescorpus,Red dragon,
"Jones, Robert F.",1981,chirandom | teamred,21851,genrescorpus,Slade's glacier,
"Valin, Jonathan,",1981,teamblack | chimyst | stew,21904,genrescorpus,Dead Letter,
"Niven, Larry,",1981,teamred | chiscifi | stew,21877,genrescorpus,Oath of fealty,
"Niven, Larry,",1981,teamblack | chiscifi,21876,genrescorpus,Dream Park,
"Vardeman, Robert E,",1981,chirandom | teamred | chiscifi | stew,21905,genrescorpus,The Klingon gambit,
"Strieber, Whitley",1981,teamblack | pbgothic | stew,21900,genrescorpus,The hunger,
"May, Julian,",1981,teamred | chiscifi | stew,21864,genrescorpus,The many-colored land,
"McIntyre, Vonda N,",1981,teamred | chiscifi,21866,genrescorpus,The entropy effect,
"Hubbard, L. Ron,",1982,chirandom | teamred | chiscifi,21967,genrescorpus,Battlefield earth,
"Montalbano, William D,",1982,teamblack | chimyst | stew,21999,genrescorpus,Trap line,
"Bishop, Michael,",1982,teamblack | chiscifi,21929,genrescorpus,No enemy but time,
"Andrews, V. C.  (Virginia",1982,teamblack | chihorror | stew,21920,genrescorpus,My sweet Audrina,
"Wilcox, Collin,",1982,teamblack | chimyst | stew,22029,genrescorpus,Stalking horse,
"Lorrah, Jean,",1982,teamblack | chiscifi | stew,21981,genrescorpus,Channel's destiny,
"Spellman, Cathy Cash,",1983,chirandom | teamred,22133,genrescorpus,So many partings,
"Coldsmith, Don,",1983,chirandom | teamblack,22054,genrescorpus,Follow the wind,
"MacLeod, Charlotte,",1983,chirandom | teamred | chimyst | stew,22097,genrescorpus,Something the cat dragged,
"Foster, Alan Dean,",1983,chirandom | teamred | chiscifi | stew,22073,genrescorpus,For love of mother-not,
"Meade, Marion,",1983,chirandom | teamblack,22107,genrescorpus,Sybille,
"May, Julian,",1983,teamblack | chiscifi,22103,genrescorpus,The nonborn king,
"Cherryh, C. J,",1984,teamred | chifantasy | chiscifi,22168,genrescorpus,Chanur's venture,
"MacLeod, Charlotte,",1984,teamred | chimyst,22221,genrescorpus,The Convivial Codfish,
"Muller, Marcia,",1984,teamred | chimyst | stew,22241,genrescorpus,Games to keep the dark aw,
"Gibson, William",1984,teamred | pbgothic | chiscifi | stew,22193,genrescorpus,Neuromancer,
"Benford, Gregory,",1985,teamblack | chiscifi,22305,genrescorpus,Artifact,
"Effinger, George Alec,",1985,chirandom | teamblack | chiscifi | stew,22340,genrescorpus,The nick of time,
"Collins, Max Allan,",1985,chirandom | teamred | chimyst,22325,genrescorpus,A shroud for Aquarius,
"Dick, Philip K,",1985,chirandom | teamblack,22332,genrescorpus,Puttering about in a smal,
"MacLeod, Charlotte,",1985,teamred | chimyst,22375,genrescorpus,The plain old man,
"Dickson, Gordon R,",1986,teamred | chiscifi,22488,genrescorpus,The forever man,
"Friedman, Kinky,",1986,teamblack | chimyst,22499,genrescorpus,Greenwich killing time,
"Dunlap, Susan,",1986,teamblack | chimyst | stew,22492,genrescorpus,The last annual slugfest,
"Foster, Alan Dean,",1986,teamred | chihorror | chiscifi | stew,22498,genrescorpus,Into the out of,
"Kerr, Katharine,",1986,teamred | chifantasy,22530,genrescorpus,Daggerspell,
"Logue, John,",1987,chirandom | teamblack,22723,genrescorpus,Boats against the current,
"Guild, Nicholas,",1987,chirandom | teamblack,22685,genrescorpus,The Assyrian,
"Ray, Robert J. 1935-  (Ro",1987,teamblack | chimyst | stew,22766,genrescorpus,Murdock for hire,
"Spencer, LaVyrle,",1987,chirandom | teamred,22783,genrescorpus,The gamble,
"Hiaasen, Carl,",1987,chirandom | teamred | chimyst,22692,genrescorpus,Double whammy,
"Parker, Robert B.",1987,teamblack | chimyst,22748,genrescorpus,Pale kings and princes,
"Braun, Lilian Jackson,",1987,teamred | chimyst,22628,genrescorpus,The cat who played Brahms,
"Bonanno, Margaret Wander,",1987,teamblack | chiscifi | stew,22623,genrescorpus,Strangers from the sky,
"Williams, Walter Jon,",1987,chirandom | teamblack | chiscifi,22803,genrescorpus,Voice of the whirlwind,
"Friedman, Kinky,",1987,chirandom | teamred | chimyst,22678,genrescorpus,A case of Lone Star,
"Flynn, Robert,",1987,chirandom | teamred,22676,genrescorpus,Wanderer Springs,
"King, Stephen,",1987,teamred | pbgothic | chihorror,22708,genrescorpus,Misery,
"Gregory, Philippa,",1987,chirandom | teamred,23601,genrescorpus,Wideacre,
"Collins, Max Allan,",1987,teamblack | chimyst,22649,genrescorpus,Spree,
"Anthony, Piers,",1987,chifantasy | teamblack,22609,genrescorpus,Being a green mother,
"Morrison, Toni",1987,teamblack | pbgothic,22741,genrescorpus,Beloved,
"McCaffrey, Anne,",1987,chirandom | teamred,22732,genrescorpus,The lady,
"Swift, Edward,",1987,chirandom | teamred,22787,genrescorpus,A place with promise,
"Engh, M. J,",1988,teamred | chiscifi,22878,genrescorpus,Wheel of the winds,
"Hambly, Barbara",1988,chifantasy | teamblack | pbgothic | stew,22897,genrescorpus,Those who hunt the night,
"Anthony, Piers,",1988,chifantasy | teamblack,22817,genrescorpus,Heaven cent,
"Hess, Joan,",1988,teamblack | chimyst | stew,22904,genrescorpus,Mischief in Maggody,
"Rosenberg, Joel,",1988,teamred | chifantasy | chiscifi,22960,genrescorpus,Not for glory,
"Grissom, Ken,",1988,chirandom | teamblack | chimyst | stew,22894,genrescorpus,Drop-off,
"Crais, Robert,",1989,teamred | chimyst,23062,genrescorpus,Stalking the angel,
"Goldsborough, Robert,",1989,chirandom | teamblack | chimyst,23092,genrescorpus,The last coincidence,
"Hillerman, Tony,",1989,teamred | chimyst,23109,genrescorpus,Talking God,
"Somtow, S. P,",1989,teamblack | chihorror | stew,23200,genrescorpus,Moon dance,
"Weinstein, Howard,",1989,chirandom | teamblack | chiscifi | stew,23231,genrescorpus,Power hungry,
"Cook, Robin,",1989,teamred | chihorror | chiscifi | stew,23059,genrescorpus,Mutation,
"Powers, Tim,",1989,teamred | chifantasy | chiscifi,23165,genrescorpus,The stress of her regard,
"Lackey, Mercedes,",1989,chifantasy | teamblack | chimyst | chihorror,23126,genrescorpus,Burning water,
"Dunlap, Susan,",1989,chirandom | teamred | chimyst | stew,23075,genrescorpus,Pious deception,
"Shatner, William,",1989,teamred | chimyst | chiscifi,23191,genrescorpus,TekWar,
"McMurtry, Larry,",1989,chirandom | teamblack,23139,genrescorpus,Some can whistle,
"Jeter, K. W,",1989,teamred | chiscifi,23117,genrescorpus,Farewell horizontal,
